"Indexcd","Idxtrd01","Idxtrd02","Idxtrd03","Idxtrd04","Idxtrd05","Idxtrd06","Idxtrd07","Idxtrd08","Idxtrd09"
"000941","2017-06-06","1432.909","1437.544","1428.940","1436.706","60673.59","695356.92","0.253900","新能源"
"000941","2017-06-07","1436.915","1458.990","1436.670","1458.901","88225.90","1047414.34","1.544900","新能源"
"000941","2017-06-08","1460.784","1464.486","1455.155","1459.843","96129.55","1264612.46","0.064500","新能源"
"000941","2017-06-09","1463.005","1478.935","1461.834","1478.035","100361.41","1234122.77","1.246200","新能源"
"000941","2017-06-12","1474.339","1474.704","1462.747","1464.529","80215.04","1017788.94","-0.913800","新能源"
"000941","2017-06-13","1461.732","1499.390","1461.232","1494.813","93858.06","1430624.46","2.067800","新能源"
"000941","2017-06-14","1493.144","1510.288","1489.179","1493.542","101289.54","1508022.52","-0.085000","新能源"
"000941","2017-06-15","1491.489","1502.398","1491.107","1498.440","95757.18","1264126.04","0.328000","新能源"
"000941","2017-06-16","1499.028","1503.660","1491.744","1498.485","92400.26","1218610.37","0.003000","新能源"
"000941","2017-06-19","1500.013","1506.027","1498.585","1504.982","69292.56","926206.76","0.433500","新能源"
"000941","2017-06-20","1511.090","1526.850","1507.707","1518.543","103865.30","1512870.72","0.901100","新能源"
"000941","2017-06-21","1521.496","1528.549","1512.875","1526.105","91351.71","1169368.22","0.498000","新能源"
"000941","2017-06-22","1524.432","1536.142","1506.539","1506.854","96998.11","1398968.44","-1.261400","新能源"
"000941","2017-06-23","1504.089","1516.228","1488.684","1516.228","89318.79","1257354.56","0.622100","新能源"
"000941","2017-06-26","1517.298","1547.686","1517.062","1547.566","102891.88","1613289.35","2.066900","新能源"
"000941","2017-06-27","1544.798","1551.122","1536.897","1543.117","77049.71","1143125.60","-0.287500","新能源"
"000941","2017-06-28","1539.320","1539.528","1528.088","1534.308","82345.96","1105808.43","-0.570900","新能源"
"000941","2017-06-29","1534.803","1541.926","1533.253","1534.761","63848.10","940364.58","0.029500","新能源"
"000941","2017-06-30","1529.802","1544.091","1526.141","1543.514","90493.43","1222593.39","0.570300","新能源"
"000941","2017-07-03","1542.653","1546.348","1533.184","1546.258","102012.40","1352631.38","0.177800","新能源"
"000941","2017-07-04","1545.005","1555.049","1543.992","1545.933","97456.34","1400679.64","-0.021000","新能源"
"000941","2017-07-05","1542.971","1565.569","1541.950","1563.855","113840.69","1598178.14","1.159300","新能源"
"000941","2017-07-06","1562.233","1590.427","1560.339","1577.720","150924.74","2117151.68","0.886600","新能源"
"000941","2017-07-07","1574.409","1593.942","1569.531","1590.987","130560.04","1778905.05","0.840900","新能源"
"000941","2017-07-10","1588.813","1592.886","1573.553","1581.530","135354.06","1812691.44","-0.594400","新能源"
"000941","2017-07-11","1578.088","1580.532","1560.402","1561.104","109955.67","1440268.08","-1.291600","新能源"
"000941","2017-07-12","1562.493","1572.470","1547.329","1572.291","108145.19","1645969.89","0.716600","新能源"
"000941","2017-07-13","1564.905","1577.178","1558.049","1564.922","116905.29","1822755.04","-0.468700","新能源"
"000941","2017-07-14","1565.280","1580.073","1557.295","1575.853","102217.36","1502373.63","0.698500","新能源"
"000941","2017-07-17","1569.866","1571.647","1511.355","1526.903","146021.14","2030876.78","-3.106300","新能源"
"000941","2017-07-18","1518.820","1539.032","1511.284","1538.731","90057.44","1290005.24","0.774700","新能源"
"000941","2017-07-19","1535.618","1573.138","1532.994","1572.524","130644.00","1798207.88","2.196100","新能源"
"000941","2017-07-20","1574.276","1610.073","1572.603","1597.323","141542.62","2035823.20","1.577000","新能源"
"000941","2017-07-21","1593.008","1613.876","1591.465","1608.927","109125.92","1699925.86","0.726500","新能源"
"000941","2017-07-24","1607.604","1612.464","1597.094","1603.174","114253.71","1827162.47","-0.357500","新能源"
"000941","2017-07-25","1599.187","1609.918","1582.891","1600.812","136161.12","1834156.64","-0.147400","新能源"
"000941","2017-07-26","1602.943","1605.207","1584.875","1600.056","140138.24","1858059.63","-0.047200","新能源"
"000941","2017-07-27","1593.580","1598.477","1572.607","1596.250","128202.56","1784408.57","-0.237800","新能源"
"000941","2017-07-28","1591.840","1633.909","1590.810","1627.136","153239.23","2251394.88","1.934900","新能源"
"000941","2017-07-31","1628.848","1654.122","1628.433","1651.353","186606.14","2707447.42","1.488300","新能源"
"000941","2017-08-01","1648.306","1657.448","1637.798","1646.870","143395.61","2238377.72","-0.271500","新能源"
"000941","2017-08-02","1652.467","1667.770","1639.783","1647.962","165596.66","2643980.60","0.066300","新能源"
"000941","2017-08-03","1642.059","1654.232","1638.294","1646.641","129870.49","1947214.66","-0.080100","新能源"
"000941","2017-08-04","1641.994","1647.261","1616.095","1616.549","138158.01","2135750.97","-1.827500","新能源"
"000941","2017-08-07","1613.167","1636.227","1613.167","1636.169","102143.55","1545793.78","1.213700","新能源"
"000941","2017-08-08","1634.612","1644.370","1621.572","1625.627","111131.21","1711712.13","-0.644300","新能源"
"000941","2017-08-09","1621.813","1633.299","1619.624","1632.732","101390.98","1439470.50","0.437100","新能源"
"000941","2017-08-10","1630.164","1632.323","1608.942","1618.550","107901.73","1559332.03","-0.868600","新能源"
"000941","2017-08-11","1607.570","1618.772","1581.264","1586.787","124303.72","1809139.67","-1.962400","新能源"
"000941","2017-08-14","1590.756","1630.001","1590.756","1630.000","95826.66","1663319.82","2.723300","新能源"
"000941","2017-08-15","1632.376","1646.574","1630.222","1640.927","102034.91","1653856.88","0.670400","新能源"
"000941","2017-08-16","1640.363","1641.586","1620.498","1632.556","104208.06","1572249.48","-0.510200","新能源"
"000941","2017-08-17","1635.819","1648.060","1627.992","1644.144","125939.92","1657088.45","0.709800","新能源"
"000941","2017-08-18","1632.285","1635.338","1624.019","1634.264","112471.33","1531503.08","-0.600900","新能源"
"000941","2017-08-21","1634.217","1645.871","1634.217","1645.740","125744.53","1627499.21","0.702200","新能源"
"000941","2017-08-22","1642.718","1659.034","1638.937","1652.454","135595.37","2010483.24","0.408000","新能源"
"000941","2017-08-23","1649.224","1658.564","1640.366","1644.142","102319.27","1368851.31","-0.503000","新能源"
"000941","2017-08-24","1646.533","1649.599","1625.769","1628.876","93809.60","1377548.17","-0.928500","新能源"
"000941","2017-08-25","1628.788","1655.047","1628.124","1649.403","97256.52","1467610.99","1.260200","新能源"
"000941","2017-08-28","1650.238","1680.362","1650.238","1673.267","125478.00","2040073.12","1.446800","新能源"
"000941","2017-08-29","1671.584","1681.390","1667.847","1671.401","120662.28","1775695.11","-0.111500","新能源"
"000941","2017-08-30","1670.045","1673.765","1663.749","1672.176","108453.00","1652111.70","0.046400","新能源"
"000941","2017-08-31","1675.235","1692.488","1672.882","1690.909","145921.26","2122952.71","1.120300","新能源"
"000941","2017-09-01","1688.523","1703.518","1686.038","1700.371","133632.96","2062670.16","0.559600","新能源"
"000941","2017-09-04","1699.140","1714.260","1696.672","1712.117","141408.06","2172795.77","0.690800","新能源"
"000941","2017-09-05","1711.461","1742.929","1707.151","1742.527","139646.88","2377595.37","1.776200","新能源"
"000941","2017-09-06","1740.070","1785.716","1736.925","1765.162","210348.29","3498972.70","1.299000","新能源"
"000941","2017-09-07","1766.505","1773.148","1755.309","1760.664","172531.69","2595258.08","-0.254900","新能源"
"000941","2017-09-08","1758.877","1782.812","1758.877","1770.583","155757.49","2555400.69","0.563400","新能源"
"000941","2017-09-11","1788.025","1838.341","1788.025","1836.840","223639.92","3824184.36","3.742100","新能源"
"000941","2017-09-12","1843.945","1883.969","1815.126","1823.009","323250.95","5801377.37","-0.753000","新能源"
"000941","2017-09-13","1820.135","1849.170","1812.992","1849.036","219905.00","3782472.77","1.427700","新能源"
"000941","2017-09-14","1853.410","1854.666","1815.483","1823.307","222941.52","3630508.22","-1.391500","新能源"
"000941","2017-09-15","1819.704","1825.774","1801.901","1816.669","202577.74","3203186.16","-0.364100","新能源"
"000941","2017-09-18","1817.799","1841.167","1815.805","1839.343","174853.24","2882949.17","1.248100","新能源"
"000941","2017-09-19","1836.204","1846.296","1815.425","1827.750","181816.63","3058741.74","-0.630300","新能源"
"000941","2017-09-20","1825.943","1855.177","1824.211","1851.164","191080.53","3327472.53","1.281100","新能源"
"000941","2017-09-21","1849.260","1852.540","1821.491","1822.135","188756.60","3264850.82","-1.568100","新能源"
"000941","2017-09-22","1814.455","1820.366","1801.115","1804.366","137849.43","2312343.92","-0.975200","新能源"
"000941","2017-09-25","1801.008","1803.356","1776.668","1779.612","127685.10","2123467.49","-1.371900","新能源"
"000941","2017-09-26","1774.891","1794.231","1774.891","1794.191","101007.79","1845381.26","0.819200","新能源"
"000941","2017-09-27","1798.823","1829.517","1797.420","1827.347","130902.75","2569490.44","1.848000","新能源"
"000941","2017-09-28","1821.702","1840.849","1820.481","1831.676","117755.96","2091506.94","0.236900","新能源"
"000941","2017-09-29","1833.619","1842.453","1813.996","1827.814","111748.45","2080501.03","-0.210900","新能源"
"000941","2017-10-09","1854.285","1857.547","1840.606","1847.488","123879.21","2129928.51","1.076400","新能源"
"000941","2017-10-10","1845.626","1845.626","1812.175","1828.349","122827.60","2127269.52","-1.036000","新能源"
"000941","2017-10-11","1823.762","1828.951","1800.912","1820.003","124956.56","2225971.29","-0.456500","新能源"
"000941","2017-10-12","1817.198","1821.371","1798.195","1806.728","92809.92","1631338.69","-0.729300","新能源"
"000941","2017-10-13","1808.818","1821.846","1808.818","1817.238","83680.15","1450311.15","0.581700","新能源"
"000941","2017-10-16","1817.861","1819.512","1797.972","1803.475","104677.61","1772116.97","-0.757400","新能源"
"000941","2017-10-17","1800.029","1811.664","1794.547","1803.950","87909.32","1519583.17","0.026300","新能源"
"000941","2017-10-18","1805.637","1812.973","1792.448","1797.687","88247.10","1464026.72","-0.347200","新能源"
"000941","2017-10-19","1797.296","1800.417","1783.675","1788.375","90103.08","1430444.75","-0.518000","新能源"
"000941","2017-10-20","1783.142","1820.435","1783.142","1820.371","83173.24","1662873.32","1.789100","新能源"
"000941","2017-10-23","1816.480","1821.076","1810.576","1817.368","70193.11","1220222.74","-0.164900","新能源"
"000941","2017-10-24","1815.626","1820.322","1806.292","1820.309","81628.18","1478356.28","0.161800","新能源"
"000941","2017-10-25","1813.245","1823.431","1806.004","1822.717","75795.03","1447171.19","0.132300","新能源"
"000941","2017-10-26","1819.981","1840.267","1812.680","1830.394","109009.05","1954098.98","0.421200","新能源"
"000941","2017-10-27","1829.096","1836.774","1823.631","1826.885","100489.28","1710373.16","-0.191700","新能源"
"000941","2017-10-30","1821.083","1824.124","1776.820","1804.799","142033.80","2124716.24","-1.208900","新能源"
"000941","2017-10-31","1803.044","1831.655","1802.877","1830.834","103456.04","1895487.56","1.442500","新能源"
"000941","2017-11-01","1833.192","1842.898","1830.158","1832.458","116015.60","1931404.53","0.088800","新能源"
"000941","2017-11-02","1828.825","1830.571","1810.520","1820.629","110592.83","1778745.11","-0.645500","新能源"
"000941","2017-11-03","1822.991","1831.562","1803.741","1815.410","152701.83","2368032.06","-0.286700","新能源"
"000941","2017-11-06","1820.940","1842.525","1815.905","1841.861","109357.56","1868503.28","1.457000","新能源"
"000941","2017-11-07","1844.491","1853.076","1835.431","1852.539","153994.82","2322535.98","0.579700","新能源"
"000941","2017-11-08","1853.625","1885.061","1846.287","1876.647","177667.13","2968729.30","1.301300","新能源"
"000941","2017-11-09","1881.140","1895.422","1870.319","1894.330","150373.46","2548955.16","0.942300","新能源"
"000941","2017-11-10","1888.614","1937.677","1888.085","1934.679","183710.14","2961913.61","2.130000","新能源"
"000941","2017-11-13","1943.651","1950.472","1935.213","1942.907","181558.70","3279256.78","0.425300","新能源"
"000941","2017-11-14","1942.601","1942.883","1886.734","1891.162","168823.33","3072088.25","-2.663300","新能源"
"000941","2017-11-15","1882.469","1882.469","1828.530","1833.517","166543.52","3081133.73","-3.048100","新能源"
"000941","2017-11-16","1831.257","1840.911","1815.851","1838.722","132209.80","2273526.84","0.283900","新能源"
"000941","2017-11-17","1836.244","1845.639","1780.886","1781.786","175495.04","2673335.52","-3.096500","新能源"
"000941","2017-11-20","1771.026","1821.751","1754.101","1821.187","120589.75","2138551.93","2.211300","新能源"
"000941","2017-11-21","1818.286","1837.772","1812.428","1832.706","122721.89","2241896.20","0.632500","新能源"
"000941","2017-11-22","1834.493","1840.824","1810.272","1830.749","122974.47","2104683.12","-0.106800","新能源"
"000941","2017-11-23","1825.320","1825.320","1764.276","1765.995","124658.46","2135066.70","-3.537000","新能源"
"000941","2017-11-24","1750.271","1778.036","1746.788","1768.476","101029.51","1753132.22","0.140500","新能源"
"000941","2017-11-27","1765.823","1766.852","1712.264","1715.095","99388.89","1858954.21","-3.018400","新能源"
"000941","2017-11-28","1713.547","1741.723","1710.581","1741.723","81039.39","1400304.93","1.552600","新能源"
"000941","2017-11-29","1739.875","1741.171","1712.207","1734.712","98959.75","1581633.36","-0.402500","新能源"
"000941","2017-11-30","1727.931","1730.047","1695.753","1702.116","92516.95","1509832.14","-1.879000","新能源"
"000941","2017-12-01","1698.593","1725.937","1697.590","1720.128","74914.47","1216410.19","1.058200","新能源"
"000941","2017-12-04","1718.184","1730.348","1715.348","1717.777","83240.25","1354429.75","-0.136700","新能源"
"000941","2017-12-05","1713.602","1718.333","1666.937","1678.991","108014.50","1634288.61","-2.257900","新能源"
"000941","2017-12-06","1680.178","1692.172","1648.360","1688.521","86027.66","1474138.16","0.567600","新能源"
"000941","2017-12-07","1682.227","1689.190","1671.558","1671.968","78293.81","1119401.74","-0.980300","新能源"
"000941","2017-12-08","1668.423","1700.514","1666.590","1691.195","76976.32","1219050.71","1.150000","新能源"
"000941","2017-12-11","1697.132","1734.308","1693.241","1734.004","91156.88","1538540.75","2.531300","新能源"
"000941","2017-12-12","1733.201","1750.300","1723.652","1723.770","94114.19","1641291.10","-0.590200","新能源"
"000941","2017-12-13","1720.938","1744.628","1715.203","1744.489","76634.06","1254105.56","1.201900","新能源"
"000941","2017-12-14","1743.050","1748.814","1727.617","1740.453","79006.71","1288109.78","-0.231400","新能源"
"000941","2017-12-15","1732.780","1735.179","1705.849","1715.118","95861.68","1354604.20","-1.455600","新能源"
"000941","2017-12-18","1716.550","1719.519","1691.561","1695.834","68431.23","958072.82","-1.124300","新能源"
"000941","2017-12-19","1698.451","1708.722","1692.971","1702.997","62359.51","906454.35","0.422400","新能源"
"000941","2017-12-20","1703.685","1708.842","1691.676","1695.374","67529.54","979410.29","-0.447600","新能源"
"000941","2017-12-21","1694.079","1725.197","1684.829","1719.151","78879.90","1221739.16","1.402500","新能源"
"000941","2017-12-22","1720.341","1748.981","1720.266","1737.970","89822.96","1441473.60","1.094700","新能源"
"000941","2017-12-25","1736.361","1745.892","1715.215","1718.903","87499.05","1262576.80","-1.097100","新能源"
"000941","2017-12-26","1717.075","1727.666","1703.426","1724.378","72451.96","1157746.17","0.318500","新能源"
"000941","2017-12-27","1720.213","1729.873","1713.147","1716.325","93372.63","1687458.66","-0.467000","新能源"
"000941","2017-12-28","1713.444","1724.888","1709.105","1717.550","90861.98","1459771.26","0.071400","新能源"
"000941","2017-12-29","1721.916","1732.312","1718.731","1732.196","82339.24","1204664.36","0.852800","新能源"
"000941","2018-01-02","1737.371","1746.790","1730.374","1746.334","92888.94","1454809.95","0.816200","新能源"
"000941","2018-01-03","1744.859","1777.476","1740.573","1773.217","115494.07","1964192.25","1.539400","新能源"
"000941","2018-01-04","1769.336","1777.052","1765.368","1773.789","93636.61","1596689.61","0.032300","新能源"
"000941","2018-01-05","1773.292","1773.292","1752.588","1758.915","92081.76","1476966.45","-0.838600","新能源"
"000941","2018-01-08","1755.145","1755.308","1736.174","1754.781","102109.65","1645150.63","-0.235000","新能源"
"000941","2018-01-09","1755.775","1758.719","1744.111","1750.566","87546.92","1430318.32","-0.240200","新能源"
"000941","2018-01-10","1753.356","1753.356","1722.867","1735.177","91469.30","1499512.65","-0.879100","新能源"
"000941","2018-01-11","1728.510","1737.862","1719.375","1731.855","79430.57","1216558.43","-0.191500","新能源"
"000941","2018-01-12","1730.917","1736.040","1722.725","1727.216","78510.25","1225213.87","-0.267900","新能源"
"000941","2018-01-15","1721.176","1721.889","1653.953","1660.495","117749.88","1984163.49","-3.862900","新能源"
"000941","2018-01-16","1655.230","1663.981","1642.492","1654.857","82242.47","1378535.20","-0.339500","新能源"
"000941","2018-01-17","1654.111","1654.111","1606.935","1641.587","98546.59","1602111.50","-0.801900","新能源"
"000941","2018-01-18","1641.972","1657.874","1641.578","1652.812","75468.61","1157895.37","0.683800","新能源"
"000941","2018-01-19","1653.562","1673.122","1649.321","1659.415","81077.46","1190937.02","0.399500","新能源"
"000941","2018-01-22","1662.695","1686.235","1658.044","1686.129","81638.46","1322574.67","1.609900","新能源"
"000941","2018-01-23","1688.250","1701.784","1688.250","1699.468","83754.39","1404671.22","0.791100","新能源"
"000941","2018-01-24","1697.139","1713.981","1683.764","1710.747","84394.25","1327283.31","0.663700","新能源"
"000941","2018-01-25","1711.182","1722.274","1704.751","1705.614","97308.49","1424857.90","-0.300100","新能源"
"000941","2018-01-26","1704.748","1708.850","1696.730","1697.082","67930.51","1079023.83","-0.500200","新能源"
"000941","2018-01-29","1694.098","1696.845","1666.071","1668.751","82485.88","1348301.71","-1.669400","新能源"
"000941","2018-01-30","1667.753","1688.988","1666.258","1682.809","68242.78","1202681.34","0.842400","新能源"
"000941","2018-01-31","1672.385","1672.385","1648.419","1655.271","82131.45","1177837.58","-1.636400","新能源"
"000941","2018-02-01","1654.210","1663.669","1606.127","1607.010","110111.83","1499557.18","-2.915600","新能源"
"000941","2018-02-02","1593.994","1620.417","1573.772","1615.681","75942.00","1069921.91","0.539600","新能源"
"000941","2018-02-05","1585.212","1595.294","1577.295","1578.018","68911.31","1108996.02","-2.331100","新能源"
"000941","2018-02-06","1549.622","1559.699","1508.819","1508.855","100973.74","1351511.91","-4.382900","新能源"
"000941","2018-02-07","1538.889","1546.572","1478.766","1509.330","77568.15","1155193.18","0.031500","新能源"
"000941","2018-02-08","1508.952","1532.427","1507.210","1528.267","64006.71","1001647.28","1.254700","新能源"
"000941","2018-02-09","1489.232","1513.024","1471.451","1482.273","99977.68","1488675.03","-3.009500","新能源"
"000941","2018-02-12","1493.267","1550.229","1493.267","1547.518","75196.96","1288819.01","4.401600","新能源"
"000941","2018-02-13","1561.930","1572.163","1553.216","1554.927","72115.82","1362149.94","0.478800","新能源"
"000941","2018-02-14","1562.896","1573.712","1555.348","1573.053","47891.38","954861.61","1.165700","新能源"
"000941","2018-02-22","1588.361","1615.781","1585.864","1604.623","79025.90","1410463.78","2.006900","新能源"
"000941","2018-02-23","1600.794","1608.055","1585.461","1607.964","76881.67","1407728.42","0.208200","新能源"
"000941","2018-02-26","1617.525","1653.452","1613.613","1646.378","106138.34","1861089.00","2.389000","新能源"
"000941","2018-02-27","1640.756","1657.525","1636.863","1645.467","89174.07","1564114.10","-0.055300","新能源"
"000941","2018-02-28","1631.007","1663.796","1622.825","1657.169","98199.93","1698639.33","0.711100","新能源"
"000941","2018-03-01","1645.496","1684.953","1641.455","1680.965","89467.40","1646259.91","1.435900","新能源"
"000941","2018-03-02","1670.525","1687.869","1658.602","1660.697","87036.97","1504950.46","-1.205800","新能源"
"000941","2018-03-05","1665.985","1671.594","1656.123","1669.493","66641.50","1201504.31","0.529700","新能源"
"000941","2018-03-06","1672.356","1687.962","1671.504","1687.692","83312.68","1424353.52","1.090100","新能源"
"000941","2018-03-07","1686.616","1692.307","1674.047","1675.828","82716.59","1468441.26","-0.702900","新能源"
"000941","2018-03-08","1674.130","1683.823","1662.154","1672.409","80983.26","1339119.99","-0.204100","新能源"
"000941","2018-03-09","1674.533","1704.944","1673.630","1702.737","94140.14","1453437.99","1.813500","新能源"
"000941","2018-03-12","1711.701","1750.672","1711.600","1747.410","128464.29","2389080.24","2.623600","新能源"
"000941","2018-03-13","1744.964","1746.974","1731.403","1732.805","99867.22","1658400.35","-0.835800","新能源"
"000941","2018-03-14","1727.540","1748.617","1721.312","1721.566","108960.89","1958005.88","-0.648600","新能源"
"000941","2018-03-15","1720.167","1731.874","1712.521","1731.687","115823.11","1730183.00","0.587900","新能源"
"000941","2018-03-16","1731.710","1736.032","1711.774","1712.050","96563.51","1450005.24","-1.134000","新能源"
