Date_target,NewEnergy_Sigma,Q50,Q80
2024-10-31,5.372817829033075e-05,0.0001345814488495682,0.00030914867582520377
2024-11-01,0.000326023206726819,0.0001345814488495682,0.00030914867582520377
2024-11-04,0.0001672709071098425,0.0001345814488495682,0.00030914867582520377
2024-11-05,0.00014988295969765202,0.0001345814488495682,0.00030914867582520377
2024-11-06,0.0001868943155254865,0.0001345814488495682,0.00030914867582520377
2024-11-07,0.0003793769548874654,0.0001345814488495682,0.00030914867582520377
2024-11-08,0.00012638577901236781,0.0001345814488495682,0.00030914867582520377
2024-11-11,0.0002198046557293277,0.0001345814488495682,0.00030914867582520377
2024-11-12,2.0051581951974337e-05,0.0001345814488495682,0.00030914867582520377
2024-11-13,8.227162544549859e-05,0.0001345814488495682,0.00030914867582520377
2024-11-14,0.00033493777579931465,0.0001345814488495682,0.00030914867582520377
2024-11-15,0.00015966428342199847,0.0001345814488495682,0.00030914867582520377
2024-11-18,0.00013403865381038027,0.0001345814488495682,0.00030914867582520377
2024-11-19,0.00016634265534437224,0.0001345814488495682,0.00030914867582520377
2024-11-20,0.00012820099787787216,0.0001345814488495682,0.00030914867582520377
2024-11-21,0.00017957504425330384,0.0001345814488495682,0.00030914867582520377
2024-11-22,0.0001082770207040782,0.0001345814488495682,0.00030914867582520377
2024-11-25,4.916902123570661e-06,0.0001345814488495682,0.00030914867582520377
2024-11-26,9.935408546718911e-05,0.0001345814488495682,0.00030914867582520377
2024-11-27,4.370992024343816e-05,0.0001345814488495682,0.00030914867582520377
2024-11-28,0.00011110256649929446,0.0001345814488495682,0.00030914867582520377
2024-11-29,0.00033486475187358,0.0001345814488495682,0.00030914867582520377
2024-12-02,0.0009837115744763297,0.0001345814488495682,0.00030914867582520377
2024-12-03,0.00022074312992719717,0.0001345814488495682,0.00030914867582520377
2024-12-04,3.954006551146227e-05,0.0001345814488495682,0.00030914867582520377
2024-12-05,0.0002852310316343068,0.0001345814488495682,0.00030914867582520377
2024-12-06,2.5746728586991297e-05,0.0001345814488495682,0.00030914867582520377
2024-12-09,0.00023600926483326035,0.0001345814488495682,0.00030914867582520377
2024-12-10,0.0006169007041642045,0.0001345814488495682,0.00030914867582520377
2024-12-11,0.0009544503216185283,0.0001345814488495682,0.00030914867582520377
2024-12-12,0.00012769508257330612,0.0001345814488495682,0.00030914867582520377
2024-12-13,0.00038734449708603826,0.0001345814488495682,0.00030914867582520377
2024-12-16,0.0002328177862568762,0.0001345814488495682,0.00030914867582520377
2024-12-17,0.0006253508884540306,0.0001345814488495682,0.00030914867582520377
2024-12-18,0.0006222464133001265,0.0001345814488495682,0.00030914867582520377
2024-12-19,0.00027524598959653343,0.0001345814488495682,0.00030914867582520377
2024-12-20,0.0004957301762171216,0.0001345814488495682,0.00030914867582520377
2024-12-23,0.0002677872863248056,0.0001345814488495682,0.00030914867582520377
2024-12-24,0.00039641812011092256,0.0001345814488495682,0.00030914867582520377
2024-12-25,0.0003560890157890431,0.0001345814488495682,0.00030914867582520377
2024-12-26,0.00010177042505973231,0.0001345814488495682,0.00030914867582520377
2024-12-27,0.00035838277046962937,0.0001345814488495682,0.00030914867582520377
2024-12-30,8.88952118091983e-05,0.0001345814488495682,0.00030914867582520377
2024-12-31,0.0002333770057968289,0.0001345814488495682,0.00030914867582520377
2025-01-02,0.0003605851437757801,0.0001345814488495682,0.00030914867582520377
2025-01-03,0.0002360992390485761,0.0001345814488495682,0.00030914867582520377
2025-01-06,0.00011359222644738242,0.0001345814488495682,0.00030914867582520377
2025-01-07,0.00017305850764896114,0.0001345814488495682,0.00030914867582520377
2025-01-08,0.0002453577490182698,0.0001345814488495682,0.00030914867582520377
2025-01-09,0.00024195477242734838,0.0001345814488495682,0.00030914867582520377
2025-01-10,0.0004990498315940812,0.0001345814488495682,0.00030914867582520377
2025-01-13,4.9900918373351995e-05,0.0001345814488495682,0.00030914867582520377
2025-01-14,0.0002690877665715591,0.0001345814488495682,0.00030914867582520377
2025-01-15,0.0001456071116898931,0.0001345814488495682,0.00030914867582520377
2025-01-16,0.0003501724018155741,0.0001345814488495682,0.00030914867582520377
2025-01-17,0.00030609068790177544,0.0001345814488495682,0.00030914867582520377
2025-01-20,5.602884220219718e-05,0.0001345814488495682,0.00030914867582520377
2025-01-21,1.3375193495811916e-05,0.0001345814488495682,0.00030914867582520377
2025-01-22,0.000310228468922306,0.0001345814488495682,0.00030914867582520377
2025-01-23,0.0003736566995009826,0.0001345814488495682,0.00030914867582520377
2025-01-24,0.00019729447727581033,0.0001345814488495682,0.00030914867582520377
2025-01-27,0.0004776881149110233,0.0001345814488495682,0.00030914867582520377
2025-02-05,0.0002026706753989888,0.0001345814488495682,0.00030914867582520377
2025-02-06,5.2669641029385315e-05,0.0001345814488495682,0.00030914867582520377
2025-02-07,0.0001284455353571149,0.0001345814488495682,0.00030914867582520377
2025-02-10,0.00021810875976668788,0.0001345814488495682,0.00030914867582520377
2025-02-11,0.00018111454630546366,0.0001345814488495682,0.00030914867582520377
2025-02-12,0.0001709703199939474,0.0001345814488495682,0.00030914867582520377
2025-02-13,2.9751263905268658e-05,0.0001345814488495682,0.00030914867582520377
2025-02-14,0.0003682632868517853,0.0001345814488495682,0.00030914867582520377
2025-02-17,0.00037373815069302087,0.0001345814488495682,0.00030914867582520377
2025-02-18,0.00022343411288828,0.0001345814488495682,0.00030914867582520377
2025-02-19,9.913133362592568e-05,0.0001345814488495682,0.00030914867582520377
2025-02-20,0.0002879097637586887,0.0001345814488495682,0.00030914867582520377
2025-02-21,0.0005153990497800136,0.0001345814488495682,0.00030914867582520377
2025-02-24,0.00045721522780867434,0.0001345814488495682,0.00030914867582520377
2025-02-25,0.00012608149352829386,0.0001345814488495682,0.00030914867582520377
2025-02-26,0.0001005335688199211,0.0001345814488495682,0.00030914867582520377
2025-02-27,0.00019285523471228639,0.0001345814488495682,0.00030914867582520377
2025-02-28,0.000269562061995962,0.0001345814488495682,0.00030914867582520377
2025-03-03,5.431823175519273e-05,0.0001345814488495682,0.00030914867582520377
2025-03-04,5.63489170705327e-06,0.0001345814488495682,0.00030914867582520377
2025-03-05,3.667152247566419e-06,0.0001345814488495682,0.00030914867582520377
2025-03-06,0.00037615638431708553,0.0001345814488495682,0.00030914867582520377
2025-03-07,0.0007857175969336743,0.0001345814488495682,0.00030914867582520377
2025-03-10,0.00018720961287821582,0.0001345814488495682,0.00030914867582520377
2025-03-11,0.0005860508126100932,0.0001345814488495682,0.00030914867582520377
2025-03-12,0.0001986752560299782,0.0001345814488495682,0.00030914867582520377
2025-03-13,0.0005554385929824419,0.0001345814488495682,0.00030914867582520377
2025-03-14,0.00016025296676493826,0.0001345814488495682,0.00030914867582520377
2025-03-17,0.00010174881285313046,0.0001345814488495682,0.00030914867582520377
2025-03-18,9.043466261550638e-06,0.0001345814488495682,0.00030914867582520377
2025-03-19,0.00038115765300744014,0.0001345814488495682,0.00030914867582520377
2025-03-20,0.0004876713714073991,0.0001345814488495682,0.00030914867582520377
2025-03-21,6.558604708648377e-05,0.0001345814488495682,0.00030914867582520377
2025-03-24,0.00024010894910566442,0.0001345814488495682,0.00030914867582520377
2025-03-25,0.0005544743193389237,0.0001345814488495682,0.00030914867582520377
2025-03-26,7.957456486826209e-05,0.0001345814488495682,0.00030914867582520377
2025-03-27,0.0002666513400260015,0.0001345814488495682,0.00030914867582520377
2025-03-28,2.282302479782999e-05,0.0001345814488495682,0.00030914867582520377
2025-03-31,0.00015204025324460865,0.0001345814488495682,0.00030914867582520377
2025-04-01,3.5851231560991674e-05,0.0001345814488495682,0.00030914867582520377
2025-04-02,4.781342091106372e-06,0.0001345814488495682,0.00030914867582520377
2025-04-03,0.000720833583441259,0.0001345814488495682,0.00030914867582520377
2025-04-07,0.0010776730455988228,0.0001345814488495682,0.00030914867582520377
2025-04-08,0.0007932568875615389,0.0001345814488495682,0.00030914867582520377
2025-04-09,0.0005649087403790638,0.0001345814488495682,0.00030914867582520377
2025-04-10,0.0003816409359848926,0.0001345814488495682,0.00030914867582520377
2025-04-11,0.00013933150659872656,0.0001345814488495682,0.00030914867582520377
2025-04-14,4.313310700595417e-06,0.0001345814488495682,0.00030914867582520377
2025-04-15,4.026234151307142e-05,0.0001345814488495682,0.00030914867582520377
2025-04-16,0.00016583432167370675,0.0001345814488495682,0.00030914867582520377
2025-04-17,0.00020052079811109022,0.0001345814488495682,0.00030914867582520377
2025-04-18,1.1715856837610878e-05,0.0001345814488495682,0.00030914867582520377
2025-04-21,0.00010656339586525995,0.0001345814488495682,0.00030914867582520377
2025-04-22,0.00017556420649970177,0.0001345814488495682,0.00030914867582520377
2025-04-23,0.00027126065819952093,0.0001345814488495682,0.00030914867582520377
2025-04-24,0.0001146097829856148,0.0001345814488495682,0.00030914867582520377
2025-04-25,0.00012463149131731953,0.0001345814488495682,0.00030914867582520377
2025-04-28,7.715004961316189e-05,0.0001345814488495682,0.00030914867582520377
2025-04-29,9.774737334588315e-06,0.0001345814488495682,0.00030914867582520377
2025-04-30,3.134573252145843e-05,0.0001345814488495682,0.00030914867582520377
2025-05-06,0.00036933885448805224,0.0001345814488495682,0.00030914867582520377
2025-05-07,0.00024034725089896422,0.0001345814488495682,0.00030914867582520377
2025-05-08,0.0002598464743471409,0.0001345814488495682,0.00030914867582520377
2025-05-09,0.00043130876748690913,0.0001345814488495682,0.00030914867582520377
2025-05-12,0.00011165913425857158,0.0001345814488495682,0.00030914867582520377
2025-05-13,1.4324589283732508e-05,0.0001345814488495682,0.00030914867582520377
2025-05-14,0.00024232904141914793,0.0001345814488495682,0.00030914867582520377
2025-05-15,8.41278691519302e-05,0.0001345814488495682,0.00030914867582520377
2025-05-16,0.00022087357320105225,0.0001345814488495682,0.00030914867582520377
2025-05-19,0.00013386251758969818,0.0001345814488495682,0.00030914867582520377
2025-05-20,0.00013219621803654678,0.0001345814488495682,0.00030914867582520377
2025-05-21,6.034342869009509e-05,0.0001345814488495682,0.00030914867582520377
2025-05-22,4.922814417386291e-05,0.0001345814488495682,0.00030914867582520377
2025-05-23,6.374350422503974e-05,0.0001345814488495682,0.00030914867582520377
2025-05-26,8.374812501819919e-05,0.0001345814488495682,0.00030914867582520377
2025-05-27,0.00010878216836395605,0.0001345814488495682,0.00030914867582520377
2025-05-28,6.221433374271372e-05,0.0001345814488495682,0.00030914867582520377
2025-05-29,0.0005200579922336895,0.0001345814488495682,0.00030914867582520377
2025-05-30,0.00017272147293010022,0.0001345814488495682,0.00030914867582520377
2025-06-03,0.00014692202282025167,0.0001345814488495682,0.00030914867582520377
2025-06-04,0.00014642268609357033,0.0001345814488495682,0.00030914867582520377
2025-06-05,8.212883741509923e-05,0.0001345814488495682,0.00030914867582520377
2025-06-06,4.935874332980835e-05,0.0001345814488495682,0.00030914867582520377
2025-06-09,0.00012510779209742317,0.0001345814488495682,0.00030914867582520377
2025-06-10,2.1585687813712037e-05,0.0001345814488495682,0.00030914867582520377
2025-06-11,3.323736202838045e-05,0.0001345814488495682,0.00030914867582520377
2025-06-12,0.00011026246238601397,0.0001345814488495682,0.00030914867582520377
2025-06-13,4.5923057102077096e-05,0.0001345814488495682,0.00030914867582520377
2025-06-16,1.5193046524463903e-05,0.0001345814488495682,0.00030914867582520377
2025-06-17,6.859362977632285e-05,0.0001345814488495682,0.00030914867582520377
2025-06-18,5.778086787620572e-05,0.0001345814488495682,0.00030914867582520377
2025-06-19,6.33468931716102e-05,0.0001345814488495682,0.00030914867582520377
2025-06-20,6.313347775735979e-05,0.0001345814488495682,0.00030914867582520377
2025-06-23,0.00017604026609528884,0.0001345814488495682,0.00030914867582520377
2025-06-24,0.00020540813899512408,0.0001345814488495682,0.00030914867582520377
2025-06-25,6.338426100139935e-05,0.0001345814488495682,0.00030914867582520377
2025-06-26,4.138397258487156e-05,0.0001345814488495682,0.00030914867582520377
2025-06-27,0.000303565214057411,0.0001345814488495682,0.00030914867582520377
2025-06-30,9.40127445811385e-05,0.0001345814488495682,0.00030914867582520377
2025-07-01,3.936716359061515e-05,0.0001345814488495682,0.00030914867582520377
2025-07-02,2.43773851083499e-05,0.0001345814488495682,0.00030914867582520377
2025-07-03,0.00012798963178798864,0.0001345814488495682,0.00030914867582520377
2025-07-04,4.102176987130047e-05,0.0001345814488495682,0.00030914867582520377
2025-07-07,0.00017005841258588416,0.0001345814488495682,0.00030914867582520377
2025-07-08,0.0001276594630611988,0.0001345814488495682,0.00030914867582520377
2025-07-09,0.0001971211328851135,0.0001345814488495682,0.00030914867582520377
2025-07-10,0.00020048664999235006,0.0001345814488495682,0.00030914867582520377
2025-07-11,0.000210145125748198,0.0001345814488495682,0.00030914867582520377
2025-07-14,2.199036972879475e-05,0.0001345814488495682,0.00030914867582520377
2025-07-15,2.0688871445520633e-05,0.0001345814488495682,0.00030914867582520377
2025-07-16,0.00018197099582046596,0.0001345814488495682,0.00030914867582520377
2025-07-17,4.566546004904423e-05,0.0001345814488495682,0.00030914867582520377
2025-07-18,0.00010253324595443014,0.0001345814488495682,0.00030914867582520377
2025-07-21,8.745604001930267e-05,0.0001345814488495682,0.00030914867582520377
2025-07-22,0.00029197711580707895,0.0001345814488495682,0.00030914867582520377
2025-07-23,0.00047301302042071367,0.0001345814488495682,0.00030914867582520377
2025-07-24,0.00047322619861772636,0.0001345814488495682,0.00030914867582520377
2025-07-25,0.00046574659145141644,0.0001345814488495682,0.00030914867582520377
2025-07-28,0.0006024412949924452,0.0001345814488495682,0.00030914867582520377
2025-07-29,0.0002961446887913822,0.0001345814488495682,0.00030914867582520377
2025-07-30,0.0001900543203432404,0.0001345814488495682,0.00030914867582520377
2025-07-31,0.0004039796054469342,0.0001345814488495682,0.00030914867582520377
2025-08-01,0.00012846474367554433,0.0001345814488495682,0.00030914867582520377
2025-08-04,4.318852641804958e-05,0.0001345814488495682,0.00030914867582520377
2025-08-05,8.133836139057586e-05,0.0001345814488495682,0.00030914867582520377
2025-08-06,2.84858261925777e-05,0.0001345814488495682,0.00030914867582520377
2025-08-07,6.201535826579264e-05,0.0001345814488495682,0.00030914867582520377
2025-08-08,0.00011394597201035952,0.0001345814488495682,0.00030914867582520377
2025-08-11,0.0002775847583139766,0.0001345814488495682,0.00030914867582520377
2025-08-12,0.00037695065513902346,0.0001345814488495682,0.00030914867582520377
2025-08-13,7.145933723495156e-05,0.0001345814488495682,0.00030914867582520377
2025-08-14,0.00011788415912599237,0.0001345814488495682,0.00030914867582520377
2025-08-15,3.425424471703746e-05,0.0001345814488495682,0.00030914867582520377
2025-08-18,0.0008133205321893238,0.0001345814488495682,0.00030914867582520377
2025-08-19,0.00033360835594201305,0.0001345814488495682,0.00030914867582520377
2025-08-20,0.00023291092575368646,0.0001345814488495682,0.00030914867582520377
2025-08-21,0.00028172903062866815,0.0001345814488495682,0.00030914867582520377
2025-08-22,3.5667369102039185e-05,0.0001345814488495682,0.00030914867582520377
2025-08-25,0.0001982938831260198,0.0001345814488495682,0.00030914867582520377
2025-08-26,6.371993670143203e-05,0.0001345814488495682,0.00030914867582520377
2025-08-27,9.540871071596972e-05,0.0001345814488495682,0.00030914867582520377
2025-08-28,0.00012503777994075772,0.0001345814488495682,0.00030914867582520377
2025-08-29,0.00017212604291757112,0.0001345814488495682,0.00030914867582520377
2025-09-01,4.714633621500236e-05,0.0001345814488495682,0.00030914867582520377
2025-09-02,0.00015000659309884074,0.0001345814488495682,0.00030914867582520377
2025-09-03,5.321203898687595e-05,0.0001345814488495682,0.00030914867582520377
2025-09-04,3.0803808245675665e-05,0.0001345814488495682,0.00030914867582520377
2025-09-05,0.000225882076875001,0.0001345814488495682,0.00030914867582520377
2025-09-08,6.145972948245462e-05,0.0001345814488495682,0.00030914867582520377
2025-09-09,0.00023447394130883076,0.0001345814488495682,0.00030914867582520377
2025-09-10,0.00018786010686904154,0.0001345814488495682,0.00030914867582520377
2025-09-11,0.00010352804536146076,0.0001345814488495682,0.00030914867582520377
2025-09-12,0.00044617861870718903,0.0001345814488495682,0.00030914867582520377
2025-09-15,0.00019924108085854044,0.0001345814488495682,0.00030914867582520377
2025-09-16,0.0003210110676157647,0.0001345814488495682,0.00030914867582520377
2025-09-17,6.795563087634549e-05,0.0001345814488495682,0.00030914867582520377
2025-09-18,0.0003099131728060608,0.0001345814488495682,0.00030914867582520377
2025-09-19,0.00016227380938278567,0.0001345814488495682,0.00030914867582520377
2025-09-22,5.332076795754265e-05,0.0001345814488495682,0.00030914867582520377
2025-09-23,0.0005908587020456121,0.0001345814488495682,0.00030914867582520377
2025-09-24,0.00034267065321425433,0.0001345814488495682,0.00030914867582520377
2025-09-25,0.0005641730529357578,0.0001345814488495682,0.00030914867582520377
2025-09-26,0.0001377710832795104,0.0001345814488495682,0.00030914867582520377
2025-09-29,0.00019130670364218431,0.0001345814488495682,0.00030914867582520377
2025-09-30,1.5797166764451408e-05,0.0001345814488495682,0.00030914867582520377
2025-10-09,0.00040828597621508683,0.0001345814488495682,0.00030914867582520377
2025-10-10,7.852557764510175e-05,0.0001345814488495682,0.00030914867582520377
2025-10-13,0.00022139130727088987,0.0001345814488495682,0.00030914867582520377
2025-10-14,0.00038456384663728755,0.0001345814488495682,0.00030914867582520377
2025-10-15,0.0001941160742680193,0.0001345814488495682,0.00030914867582520377
2025-10-16,0.0001345814488495682,0.0001345814488495682,0.00030914867582520377
2025-10-17,0.0002099581190376082,0.0001345814488495682,0.00030914867582520377
2025-10-20,0.0001216008193460874,0.0001345814488495682,0.00030914867582520377
2025-10-21,0.00018747448559825461,0.0001345814488495682,0.00030914867582520377
2025-10-22,2.700622884089379e-05,0.0001345814488495682,0.00030914867582520377
2025-10-23,0.00010344016935358823,0.0001345814488495682,0.00030914867582520377
2025-10-24,1.4238876875895647e-05,0.0001345814488495682,0.00030914867582520377
2025-10-27,0.00028209034465971904,0.0001345814488495682,0.00030914867582520377
2025-10-28,0.00031622715595456174,0.0001345814488495682,0.00030914867582520377
2025-10-29,0.00019464458576062203,0.0001345814488495682,0.00030914867582520377
2025-10-30,0.0001243134738250316,0.0001345814488495682,0.00030914867582520377
2025-10-31,0.00018851409262413458,0.0001345814488495682,0.00030914867582520377
2025-11-03,8.422138917458177e-05,0.0001345814488495682,0.00030914867582520377
2025-11-04,0.00012715467202732583,0.0001345814488495682,0.00030914867582520377
2025-11-05,8.209562357539018e-05,0.0001345814488495682,0.00030914867582520377
2025-11-06,0.00020411247102631105,0.0001345814488495682,0.00030914867582520377
2025-11-07,0.00028324266522992004,0.0001345814488495682,0.00030914867582520377
2025-11-10,4.6114819093955164e-05,0.0001345814488495682,0.00030914867582520377
2025-11-11,2.694043239629879e-05,0.0001345814488495682,0.00030914867582520377
2025-11-12,8.608056833439359e-05,0.0001345814488495682,0.00030914867582520377
2025-11-13,2.626416510923213e-05,0.0001345814488495682,0.00030914867582520377
2025-11-14,5.804257820216083e-05,0.0001345814488495682,0.00030914867582520377
2025-11-17,0.0001360467980625419,0.0001345814488495682,0.00030914867582520377
2025-11-18,0.00020425513814898338,0.0001345814488495682,0.00030914867582520377
2025-11-19,9.191605913261411e-05,0.0001345814488495682,0.00030914867582520377
2025-11-20,6.014707867662655e-05,0.0001345814488495682,0.00030914867582520377
2025-11-21,0.00014226303761126046,0.0001345814488495682,0.00030914867582520377
2025-11-24,4.29103313419377e-05,0.0001345814488495682,0.00030914867582520377
2025-11-25,0.0002515678981434581,0.0001345814488495682,0.00030914867582520377
2025-11-26,0.00022431032398806906,0.0001345814488495682,0.00030914867582520377
2025-11-27,0.00029032365964745265,0.0001345814488495682,0.00030914867582520377
2025-11-28,0.00014248384545864287,0.0001345814488495682,0.00030914867582520377
2025-12-01,9.459139230870053e-05,0.0001345814488495682,0.00030914867582520377
2025-12-02,0.00027459255555867387,0.0001345814488495682,0.00030914867582520377
2025-12-03,4.46712658785944e-05,0.0001345814488495682,0.00030914867582520377
2025-12-04,0.0003838766197713975,0.0001345814488495682,0.00030914867582520377
2025-12-05,0.000285677862249635,0.0001345814488495682,0.00030914867582520377
2025-12-08,1.2734743371938743e-05,0.0001345814488495682,0.00030914867582520377
2025-12-09,2.6474565442438522e-05,0.0001345814488495682,0.00030914867582520377
2025-12-10,0.00014006830937741082,0.0001345814488495682,0.00030914867582520377
2025-12-11,0.00019473110143490577,0.0001345814488495682,0.00030914867582520377
2025-12-12,6.47197109277469e-05,0.0001345814488495682,0.00030914867582520377
2025-12-15,0.00010903707228392831,0.0001345814488495682,0.00030914867582520377
2025-12-16,0.0002041275977588247,0.0001345814488495682,0.00030914867582520377
2025-12-17,6.749395305346331e-05,0.0001345814488495682,0.00030914867582520377
2025-12-18,1.009120866758459e-05,0.0001345814488495682,0.00030914867582520377
2025-12-19,0.00012318920978307812,0.0001345814488495682,0.00030914867582520377
2025-12-22,9.28362538656394e-05,0.0001345814488495682,0.00030914867582520377
2025-12-23,5.703466369262527e-05,0.0001345814488495682,0.00030914867582520377
2025-12-24,5.1217573352593885e-05,0.0001345814488495682,0.00030914867582520377
2025-12-25,0.00010282295784523485,0.0001345814488495682,0.00030914867582520377
2025-12-26,7.514140577166253e-05,0.0001345814488495682,0.00030914867582520377
2025-12-29,9.310096390402901e-05,0.0001345814488495682,0.00030914867582520377
2025-12-30,1.3715146861754447e-06,0.0001345814488495682,0.00030914867582520377
2025-12-31,3.363645971799639e-05,0.0001345814488495682,0.00030914867582520377
2026-01-05,0.0002504964642312951,0.0001345814488495682,0.00030914867582520377
