Date_target,Lambda_t,NewEnergy_Sigma
2025-09-29,114.28679,0.00019130670364218431
2025-09-30,114.28679,1.5797166764451408e-05
2025-10-09,114.43759,0.00040828597621508683
2025-10-10,114.137825,7.852557764510175e-05
2025-10-13,114.32197,0.00022139130727088987
2025-10-14,114.32197,0.00038456384663728755
2025-10-15,114.32197,0.0001941160742680193
2025-10-16,113.59046,0.0001345814488495682
2025-10-17,109.009346,0.0002099581190376082
2025-10-20,106.876205,0.0001216008193460874
2025-10-21,105.289856,0.00018747448559825461
2025-10-22,105.0978,2.700622884089379e-05
2025-10-23,104.86337,0.00010344016935358823
2025-10-24,104.84204,1.4238876875895647e-05
2025-10-27,105.410576,0.00028209034465971904
2025-10-28,107.02559,0.00031622715595456174
2025-10-29,108.25435,0.00019464458576062203
2025-10-30,108.976906,0.0001243134738250316
2025-10-31,108.42781,0.00018851409262413458
2025-11-03,108.103096,8.422138917458177e-05
2025-11-04,108.03538,0.00012715467202732583
2025-11-05,107.946,8.209562357539018e-05
2025-11-06,108.31735,0.00020411247102631105
2025-11-07,107.90639,0.00028324266522992004
2025-11-10,107.759834,4.6114819093955164e-05
2025-11-11,107.564545,2.694043239629879e-05
2025-11-12,107.564545,8.608056833439359e-05
2025-11-13,107.564545,2.626416510923213e-05
2025-11-14,107.593315,5.804257820216083e-05
2025-11-17,107.129295,0.0001360467980625419
2025-11-18,106.120735,0.00020425513814898338
2025-11-19,105.83,9.191605913261411e-05
2025-11-20,105.564865,6.014707867662655e-05
2025-11-21,105.034195,0.00014226303761126046
2025-11-24,103.79128,4.29103313419377e-05
2025-11-25,102.36336,0.0002515678981434581
2025-11-26,101.51311,0.00022431032398806906
2025-11-27,101.76932,0.00029032365964745265
2025-11-28,101.76932,0.00014248384545864287
2025-12-01,101.76932,9.459139230870053e-05
2025-12-02,101.76932,0.00027459255555867387
2025-12-03,101.76932,4.46712658785944e-05
2025-12-04,101.76932,0.0003838766197713975
2025-12-05,101.76932,0.000285677862249635
2025-12-08,101.76932,1.2734743371938743e-05
2025-12-09,101.76932,2.6474565442438522e-05
2025-12-10,101.76932,0.00014006830937741082
2025-12-11,101.76932,0.00019473110143490577
2025-12-12,101.76932,6.47197109277469e-05
2025-12-15,101.76932,0.00010903707228392831
2025-12-16,101.76932,0.0002041275977588247
2025-12-17,101.76932,6.749395305346331e-05
2025-12-18,101.76932,1.009120866758459e-05
2025-12-19,101.76932,0.00012318920978307812
2025-12-22,101.76932,9.28362538656394e-05
2025-12-23,101.76932,5.703466369262527e-05
2025-12-24,101.76932,5.1217573352593885e-05
2025-12-25,101.76932,0.00010282295784523485
2025-12-26,101.76932,7.514140577166253e-05
2025-12-29,101.76932,9.310096390402901e-05
2025-12-30,102.31222,1.3715146861754447e-06
2025-12-31,104.311516,3.363645971799639e-05
2026-01-05,104.311516,0.0002504964642312951
2026-01-06,104.311516,0.00020018257081123164
2026-01-07,104.311516,0.00012287664564841744
2026-01-08,104.311516,8.651549998551068e-05
2026-01-09,104.311516,0.00011661793922124116
2026-01-12,104.311516,2.82632058148745e-05
2026-01-13,104.311516,0.00018442684081221715
2026-01-14,104.311516,0.00024340045363339187
2026-01-15,104.311516,7.918556961423909e-06
2026-01-16,104.311516,6.591667955058926e-05
2026-01-19,104.311516,4.345928143599271e-05
2026-01-20,104.311516,4.554117698939538e-05
2026-01-21,104.311516,3.7417250820945e-05
2026-01-22,104.311516,6.001768928929783e-05
2026-01-23,104.311516,1.564974026209019e-05
2026-01-26,104.311516,4.405813456258658e-05
2026-01-27,104.311516,0.00022296442305017755
2026-01-28,104.311516,1.67480645858914e-05
2026-01-29,104.311516,0.0002626852819197526
2026-01-30,104.311516,3.0213468339300654e-05
2026-02-02,104.311516,2.1570558054899002e-05
2026-02-03,104.311516,0.00016789442080984484
2026-02-04,104.311516,0.00017108555898983702
2026-02-05,104.311516,0.00011453348304290642
2026-02-06,104.311516,4.5859171830083564e-05
2026-02-09,104.311516,0.00010761594158461223
2026-02-10,104.311516,0.00013250432738492912
2026-02-11,104.311516,3.4804750786956735e-05
2026-02-12,104.311516,4.291260390372134e-05
2026-02-13,104.311516,8.968631541430029e-05
2026-02-24,104.311516,0.0005150634031435022
2026-02-25,104.311516,0.00020372280362469287
2026-02-26,104.311516,0.00024104072725480977
2026-02-27,104.311516,0.00012772370295943748
2026-03-02,104.311516,8.35415905653702e-05
2026-03-03,104.311516,0.00020055926677076992
2026-03-04,104.311516,1.4544729977205082e-05
2026-03-05,104.311516,6.28828782312441e-05
2026-03-06,104.311516,1.3215224497870693e-05
2026-03-09,104.311516,8.111364462352975e-05
2026-03-10,104.311516,5.2983684960705984e-05
2026-03-11,104.311516,2.7948848389148075e-05
2026-03-12,104.311516,0.0001332495885439339
2026-03-13,104.311516,2.7966422159920258e-05
2026-03-16,104.311516,7.952277846876038e-05
2026-03-17,104.311516,7.043028885947035e-05
2026-03-18,104.311516,0.00013398976358177175
2026-03-19,104.311516,5.285343620240802e-05
2026-03-20,104.311516,5.8378559912390773e-05
2026-03-23,104.311516,2.9817479198133664e-05
2026-03-24,104.311516,0.00018700463680980476
2026-03-25,104.311516,2.214408643355062e-05
2026-03-26,104.311516,0.00013870859739578708
2026-03-27,104.311516,1.852294858054011e-05
2026-03-30,104.311516,0.00020258178534731164
2026-03-31,104.311516,0.0002147761807025145
