"TradingDate","Symbol","FundClassID","NAV","AccumulativeNAV","AnnualizedYield","Frequency","MarketStatus"
"2022-07-19","003184","202000006581","1.0000","1.0000","","",""
"2022-07-20","003184","202000006581","1.0000","1.0000","","",""
"2022-07-21","003184","202000006581","1.0000","1.0000","","",""
"2022-07-22","003184","202000006581","1.0000","1.0000","","",""
"2022-07-25","003184","202000006581","1.0000","1.0000","","",""
"2022-07-26","003184","202000006581","1.0000","1.0000","","",""
"2022-07-27","003184","202000006581","1.0000","1.0000","","",""
"2022-07-28","003184","202000006581","1.0000","1.0000","","",""
"2022-07-29","003184","202000006581","1.0000","1.0000","","",""
"2022-08-01","003184","202000006581","1.0000","1.0000","","",""
"2022-08-02","003184","202000006581","1.0000","1.0000","","",""
"2022-08-03","003184","202000006581","1.0000","1.0000","","",""
"2022-08-04","003184","202000006581","1.0000","1.0000","","",""
"2022-08-05","003184","202000006581","1.0000","1.0000","","",""
"2022-08-08","003184","202000006581","1.0000","1.0000","","",""
"2022-08-09","003184","202000006581","1.0000","1.0000","","",""
"2022-08-10","003184","202000006581","1.0000","1.0000","","",""
"2022-08-11","003184","202000006581","1.0000","1.0000","","",""
"2022-08-12","003184","202000006581","1.0000","1.0000","","",""
"2022-08-15","003184","202000006581","1.0000","1.0000","","",""
"2022-08-16","003184","202000006581","1.0000","1.0000","","",""
"2022-08-17","003184","202000006581","1.0000","1.0000","","",""
"2022-08-18","003184","202000006581","1.0000","1.0000","","",""
"2022-08-19","003184","202000006581","1.0000","1.0000","","",""
"2022-08-22","003184","202000006581","1.0000","1.0000","","",""
"2022-08-23","003184","202000006581","1.0000","1.0000","","",""
"2022-08-24","003184","202000006581","1.0000","1.0000","","",""
"2022-08-25","003184","202000006581","1.0000","1.0000","","",""
"2022-08-26","003184","202000006581","1.0000","1.0000","","",""
"2022-08-29","003184","202000006581","1.0000","1.0000","","",""
"2022-08-30","003184","202000006581","1.0000","1.0000","","",""
"2022-08-31","003184","202000006581","1.0000","1.0000","","",""
