Date_target,Oil_GRU_z_used,NewEnergy_MeanPred,NewEnergy_Sigma,CI_low,CI_high,ConfLevel,RiskLevel
2025-04-11,25.23975275321262,-0.06917207978213025,1.094742928795465,-2.2148682202212417,2.0765240606569813,0.95,HIGH
2025-04-14,23.339950748503572,0.2534284168912264,1.0163969128613497,-1.738709532317019,2.245566366099472,0.95,HIGH
2025-04-15,22.91224874928489,0.08618337903796291,0.968335315432001,-1.811753839208759,1.984120597284685,0.95,LOW
2025-04-16,23.38197716472845,0.10290268956179616,0.9416833369291921,-1.7427966508194204,1.9486020299430127,0.95,LOW
2025-04-17,21.55510361326515,0.14474641339970934,0.9470572384409897,-1.7114857739446303,2.000978600744049,0.95,LOW
2025-04-21,19.37298270489897,0.025050071760207238,0.9765357258013304,-1.8889599508104005,1.9390600943308147,0.95,LOW
2025-04-22,20.96492599827367,-0.09417636859563816,0.9843417245129881,-2.0234861486410947,1.8351334114498186,0.95,MEDIUM
2025-04-23,19.97535318967849,0.030265914659479476,0.9724747220398557,-1.8757845405386377,1.9363163698575967,0.95,LOW
2025-04-24,21.95231054419429,-0.04336264456513644,0.961688516901599,-1.9282721376922705,1.8415468485619975,0.95,LOW
2025-04-25,21.215968479032828,0.09373026760545083,0.9836684397247198,-1.834259874255,2.021720409465902,0.95,MEDIUM
2025-04-28,20.40396495581524,0.03551261414181214,0.9588929599807434,-1.843917587420445,1.914942815704069,0.95,LOW
2025-04-29,22.21559489822675,0.002616237548596495,0.9630384612512158,-1.8849391465037866,1.8901716216009796,0.95,LOW
2025-04-30,24.49078770187948,0.12235435422977917,0.9856423597244204,-1.8095046708300848,2.054213379289643,0.95,MEDIUM
2025-05-01,27.11568561673459,0.24276354166560032,0.9952135754002002,-1.7078550661187921,2.1933821494499925,0.95,MEDIUM
2025-05-02,24.44354294999099,0.38256003555236806,1.0013592009794505,-1.5801039983673548,2.345224069472091,0.95,MEDIUM
2025-05-05,25.2284408068632,0.1848525192536039,0.9990278692608173,-1.7732421044975981,2.1429471430048057,0.95,MEDIUM
2025-05-06,27.15579885121296,0.2762388391502605,0.9609605336723167,-1.6072438068474804,2.159721485148001,0.95,LOW
2025-05-07,22.801864215380892,0.3828200222737487,0.9860799733232,-1.5498967254397233,2.3155367699872205,0.95,MEDIUM
2025-05-08,25.426216360404517,0.06994276332095695,1.0343213833082285,-1.9573271479631709,2.0972126746050845,0.95,HIGH
2025-05-09,22.79441344648194,0.2824676882743738,0.9933935120328783,-1.6645835953100676,2.2295189718588153,0.95,MEDIUM
2025-05-12,22.20817678010831,0.07816071738112751,0.9913633159140427,-1.864911381810396,2.021232816572651,0.95,MEDIUM
2025-05-13,21.30767159776403,0.0873456680682117,0.9517278452585575,-1.778040908638561,1.9527322447749842,0.95,LOW
2025-05-14,19.058112635686,0.038532780510225906,0.9608754548038583,-1.844783110905336,1.9218486719257881,0.95,LOW
2025-05-15,20.854386385027553,-0.09799441436347095,0.9894280424976764,-2.0372733776589165,1.8412845489319747,0.95,MEDIUM
2025-05-16,22.40849584940228,0.039521378510637584,0.979999294268509,-1.88127723825564,1.9603199952769153,0.95,LOW
2025-05-19,21.49672885636991,0.1191223866269886,0.9759460888751895,-1.7937319475683828,2.0319767208223602,0.95,LOW
2025-05-20,21.01955987566316,0.05714011701399449,0.9641731756258095,-1.8326393072125922,1.946919541240581,0.95,LOW
2025-05-21,20.99039557360585,0.04838605713332805,0.9580729575233154,-1.8294369396123702,1.9262090538790264,0.95,LOW
2025-05-22,22.55100040944385,0.062160516681591976,0.9522490200136381,-1.8042475625451386,1.9285685959083225,0.95,LOW
2025-05-23,22.93957957703934,0.1588880389569652,0.9862128116341191,-1.7740890718459084,2.0918651497598386,0.95,MEDIUM
2025-05-27,21.70577094566742,0.17777382594116065,0.963066829437907,-1.7098371597571371,2.065384811639458,0.95,LOW
2025-05-28,22.88437862580168,0.09890964640874275,0.9819462139367547,-1.8257049329072965,2.023524225724782,0.95,MEDIUM
2025-05-29,21.885764857114832,0.18854518749270147,0.9819657017353287,-1.7361075879085426,2.1131979628939455,0.95,MEDIUM
2025-05-30,22.74030215548692,0.11470981848770381,0.9784108858127092,-1.8029755177052063,2.032395154680614,0.95,LOW
2025-06-02,22.71282689181412,0.1852547455914128,0.9770193715994031,-1.7297032227434173,2.100212713926243,0.95,LOW
2025-06-03,19.5214580486325,0.1836444811223007,0.9607185538177391,-1.699363884360468,2.066652846605069,0.95,LOW
2025-06-04,19.6096087778306,-0.03518221963780285,1.0312127965657876,-2.0563593009067467,1.985994861631141,0.95,HIGH
2025-06-05,20.53896703985497,0.017102598944181757,0.9609293454761055,-1.866318918188985,1.9005241160773485,0.95,LOW
2025-06-06,19.64931841616952,0.07052423004064456,0.9811153073163565,-1.8524617722994143,1.9935102323807035,0.95,MEDIUM
2025-06-09,18.000877816305348,0.008783219707041323,0.9810385773334069,-1.914052391866436,1.931618831280519,0.95,MEDIUM
2025-06-10,17.72087802802306,-0.08939110142815382,0.9982821321424462,-2.0460240804273484,1.8672418775710407,0.95,MEDIUM
2025-06-11,18.697466130028058,-0.08271601287228039,0.9683429459309401,-1.980668186896923,1.8152361611523622,0.95,LOW
2025-06-12,14.687060914882261,-0.020250702852655567,0.9849617603608533,-1.950775753159928,1.9102743474546169,0.95,MEDIUM
2025-06-13,15.267654783119381,-0.3100014755177465,1.0538719372606982,-2.3755904725487147,1.755587521513222,0.95,HIGH
2025-06-16,9.86896619292593,-0.21906633663179115,0.9701737573285254,-2.120606900995701,1.6824742277321187,0.95,LOW
2025-06-17,13.15804590120932,-0.6116741914261715,1.0797254524806297,-2.727936078288206,1.5045876954358626,0.95,HIGH
2025-06-18,9.21995183226181,-0.35323664699169205,1.018094568890751,-2.3487020020175637,1.6422287080341798,0.95,HIGH
2025-06-19,10.29595369997863,-0.6621409018717643,1.0290883358969278,-2.6791540402297427,1.354872236486214,0.95,HIGH
2025-08-04,10.74890727162617,-0.535853846868273,0.9643418137957701,-2.425963801907982,1.3542561081714364,0.95,LOW
