epoch,cls_head_accuracy,cls_head_loss,loss,lr,reg_head_loss,reg_head_mae,val_cls_head_accuracy,val_cls_head_loss,val_loss,val_reg_head_loss,val_reg_head_mae
28,0.5516340136528015,0.6845688223838806,0.4410415589809418,8.791447e-05,0.26979368925094604,0.215886652469635,0.5707070827484131,0.6840165853500366,0.4105870723724365,0.23947733640670776,0.16286486387252808
29,0.543790876865387,0.6859906315803528,0.44774773716926575,8.791447e-05,0.27614420652389526,0.21302767097949982,0.5707070827484131,0.6839786171913147,0.4032304286956787,0.23213012516498566,0.1634017825126648
30,0.5764706134796143,0.683235228061676,0.4381757080554962,8.791447e-05,0.26726141571998596,0.2071927934885025,0.5707070827484131,0.683904230594635,0.41042983531951904,0.2393481582403183,0.16327343881130219
31,0.530718982219696,0.6910761594772339,0.4336031973361969,8.791447e-05,0.2607274651527405,0.20209647715091705,0.5707070827484131,0.6841649413108826,0.4173511564731598,0.24620425701141357,0.1635865420103073
32,0.5542483925819397,0.6849600672721863,0.46229100227355957,8.791447e-05,0.29094526171684265,0.20958346128463745,0.5707070827484131,0.684227466583252,0.4031800925731659,0.2320176064968109,0.16293255984783173
33,0.5424836874008179,0.6848023533821106,0.4383196532726288,8.791447e-05,0.2670133113861084,0.203332781791687,0.5707070827484131,0.6843567490577698,0.3889392018318176,0.217744380235672,0.1624799519777298
34,0.5411764979362488,0.6897116899490356,0.4317985475063324,8.791447e-05,0.25926414132118225,0.2030201256275177,0.5707070827484131,0.684486448764801,0.3961741626262665,0.22494688630104065,0.1627378612756729
35,0.5568627715110779,0.6806427836418152,0.42883971333503723,8.791447e-05,0.2585739493370056,0.19848507642745972,0.5707070827484131,0.6846383810043335,0.3866063952445984,0.21534106135368347,0.16251203417778015
36,0.5464052557945251,0.6865337491035461,0.4291183054447174,8.791447e-05,0.2573789060115814,0.20086267590522766,0.5707070827484131,0.6847524046897888,0.3889927864074707,0.2176988571882248,0.16252946853637695
37,0.5503268241882324,0.6855342984199524,0.4203105568885803,8.791447e-05,0.24882107973098755,0.19546426832675934,0.5707070827484131,0.6849714517593384,0.39019516110420227,0.21884655952453613,0.16221828758716583
38,0.5385621190071106,0.6855525970458984,0.44284775853157043,8.791447e-05,0.2713538110256195,0.20421457290649414,0.5707070827484131,0.6850410103797913,0.4274139106273651,0.25604790449142456,0.16335855424404144
39,0.5477124452590942,0.682050883769989,0.4229661226272583,8.791447e-05,0.2523481845855713,0.19689033925533295,0.5707070827484131,0.6851335167884827,0.4226701557636261,0.2512810230255127,0.1632816195487976
40,0.5594771504402161,0.6854384541511536,0.43236735463142395,8.791447e-05,0.26090192794799805,0.20014776289463043,0.5707070827484131,0.6854811310768127,0.39637595415115356,0.22489982843399048,0.1628788262605667
41,0.5333333611488342,0.6854689121246338,0.4412068724632263,8.791447e-05,0.26973381638526917,0.20159684121608734,0.5707070827484131,0.6855418086051941,0.4276082515716553,0.2561168968677521,0.1640012264251709
42,0.5529412031173706,0.6817344427108765,0.4234665036201477,8.791447e-05,0.2529277503490448,0.19551783800125122,0.5707070827484131,0.6854057908058167,0.4179575741291046,0.24650034308433533,0.16411864757537842
43,0.5620915293693542,0.6821488738059998,0.42818909883499146,8.791447e-05,0.2575465440750122,0.1913308948278427,0.5707070827484131,0.6853213310241699,0.39185425639152527,0.22041812539100647,0.16305336356163025
44,0.5424836874008179,0.6842174530029297,0.43162623047828674,8.791447e-05,0.26046618819236755,0.1925646811723709,0.5707070827484131,0.6853974461555481,0.39412185549736023,0.2226666659116745,0.16348104178905487
45,0.5660130977630615,0.6833397746086121,0.4108350872993469,8.791447e-05,0.23989467322826385,0.18574859201908112,0.5707070827484131,0.6854442954063416,0.3940802812576294,0.2226133644580841,0.16361162066459656
46,0.5686274766921997,0.6813361644744873,0.4372309744358063,8.791447e-05,0.2667917311191559,0.19059960544109344,0.5707070827484131,0.6854723691940308,0.40612003207206726,0.23464609682559967,0.1637830287218094
47,0.5607843399047852,0.6824074387550354,0.43083325028419495,8.791447e-05,0.2601260542869568,0.19493074715137482,0.5707070827484131,0.6856737732887268,0.4061712324619293,0.23464691638946533,0.16391102969646454
48,0.5699346661567688,0.6827087998390198,0.41852617263793945,8.791447e-05,0.24774351716041565,0.1876135915517807,0.5707070827484131,0.6858167052268982,0.4134140908718109,0.2418539971113205,0.1641884297132492
49,0.5490196347236633,0.683247983455658,0.41324666142463684,8.791447e-05,0.2423291802406311,0.18963247537612915,0.5707070827484131,0.6858222484588623,0.4278291165828705,0.25626763701438904,0.1643121838569641
50,0.543790876865387,0.6843728423118591,0.42078885436058044,8.791447e-05,0.2495899349451065,0.19033408164978027,0.5707070827484131,0.685883641242981,0.4182414412498474,0.24666456878185272,0.16431103646755219
51,0.572549045085907,0.6807903051376343,0.428792268037796,4.3957236e-05,0.25848954916000366,0.1887604296207428,0.5707070827484131,0.6859544515609741,0.4158504009246826,0.2442559003829956,0.16431869566440582
52,0.5529412031173706,0.6808016896247864,0.41808223724365234,4.3957236e-05,0.24777668714523315,0.18271693587303162,0.5707070827484131,0.6859571933746338,0.4206225574016571,0.24902738630771637,0.16439488530158997
53,0.5673202872276306,0.6806410551071167,0.4272865355014801,4.3957236e-05,0.2570211887359619,0.18596869707107544,0.5707070827484131,0.685606837272644,0.4624401330947876,0.2909325361251831,0.17322982847690582
54,0.5542483925819397,0.681633710861206,0.4358358681201935,4.3957236e-05,0.265322208404541,0.18711362779140472,0.5707070827484131,0.6857796907424927,0.46247434616088867,0.2909235656261444,0.17317068576812744
55,0.5908496975898743,0.6809227466583252,0.4385983645915985,4.3957236e-05,0.2682626247406006,0.19116948544979095,0.5707070827484131,0.6857839822769165,0.4599696695804596,0.288417786359787,0.17260333895683289
56,0.5464052557945251,0.6847854852676392,0.430206298828125,4.3957236e-05,0.2589041292667389,0.1901736557483673,0.5707070827484131,0.6858356595039368,0.4622330963611603,0.2906683683395386,0.17164663970470428
57,0.5568627715110779,0.6864508986473083,0.43209677934646606,4.3957236e-05,0.2603780925273895,0.1852298080921173,0.5707070827484131,0.6858213543891907,0.46252796053886414,0.2909667193889618,0.17362064123153687
58,0.5359477400779724,0.6887686252593994,0.44542253017425537,4.3957236e-05,0.27312397956848145,0.1994997262954712,0.5707070827484131,0.6857185959815979,0.46949687600135803,0.29796135425567627,0.18563705682754517
59,0.5529412031173706,0.6844081282615662,0.42962023615837097,4.3957236e-05,0.25841251015663147,0.19606299698352814,0.5707070827484131,0.6857544779777527,0.4693148136138916,0.29777029156684875,0.18464744091033936
60,0.5555555820465088,0.6834660172462463,0.4418610632419586,4.3957236e-05,0.270889014005661,0.19596578180789948,0.5707070827484131,0.6858012080192566,0.46916404366493225,0.2976078391075134,0.18379975855350494
