"Bndidxnme","Bndidxcd","Trddt","Pretrdd","Bchmrkdt","Opnidx","Clsindex","Preclsindx","Hiindex","Loindex","Dlbndtrd","Dnvaltrd","Didexvolt","Dperchg","Dretindex"
"中证交易所绿色债券指数","930951","2021-12-03","2021-12-02","2016-12-30","","125.29","125.27","","","0","","","","0.0168"
"中证交易所绿色债券指数","930951","2021-12-06","2021-12-03","2016-12-30","","125.39","125.29","","","0","","","","0.0782"
"中证交易所绿色债券指数","930951","2021-12-07","2021-12-06","2016-12-30","","125.42","125.39","","","0","","","","0.0263"
"中证交易所绿色债券指数","930951","2021-12-08","2021-12-07","2016-12-30","","125.45","125.42","","","0","","","","0.0231"
"中证交易所绿色债券指数","930951","2021-12-09","2021-12-08","2016-12-30","","125.47","125.45","","","0","","","","0.0136"
"中证交易所绿色债券指数","930951","2021-12-10","2021-12-09","2016-12-30","","125.47","125.47","","","0","","","","0.0048"
"中证交易所绿色债券指数","930951","2021-12-13","2021-12-10","2016-12-30","","125.52","125.47","","","0","","","","0.0343"
"中证交易所绿色债券指数","930951","2021-12-14","2021-12-13","2016-12-30","","125.54","125.52","","","0","","","","0.0199"
"中证交易所绿色债券指数","930951","2021-12-15","2021-12-14","2016-12-30","","125.56","125.54","","","0","","","","0.0119"
"中证交易所绿色债券指数","930951","2021-12-16","2021-12-15","2016-12-30","","125.57","125.56","","","0","","","","0.0088"
"中证交易所绿色债券指数","930951","2021-12-17","2021-12-16","2016-12-30","","125.59","125.57","","","0","","","","0.0199"
"中证交易所绿色债券指数","930951","2021-12-20","2021-12-17","2016-12-30","","125.64","125.59","","","0","","","","0.0342"
"中证交易所绿色债券指数","930951","2021-12-21","2021-12-20","2016-12-30","","125.61","125.64","","","0","","","","-0.0223"
"中证交易所绿色债券指数","930951","2021-12-22","2021-12-21","2016-12-30","","125.61","125.61","","","0","","","","0.0024"
"中证交易所绿色债券指数","930951","2021-12-23","2021-12-22","2016-12-30","","125.61","125.61","","","0","","","","-0.0016"
"中证交易所绿色债券指数","930951","2021-12-24","2021-12-23","2016-12-30","","125.64","125.61","","","0","","","","0.0215"
"中证交易所绿色债券指数","930951","2021-12-27","2021-12-24","2016-12-30","","125.70","125.64","","","0","","","","0.0541"
"中证交易所绿色债券指数","930951","2021-12-28","2021-12-27","2016-12-30","","125.73","125.70","","","0","","","","0.0215"
"中证交易所绿色债券指数","930951","2021-12-29","2021-12-28","2016-12-30","","125.75","125.73","","","0","","","","0.0159"
"中证交易所绿色债券指数","930951","2021-12-30","2021-12-29","2016-12-30","","125.82","125.75","","","0","","","","0.0533"
"中证交易所绿色债券指数","930951","2021-12-31","2021-12-30","2016-12-30","","125.87","125.82","","","0","","","","0.0429"
"中证交易所绿色债券指数","930951","2022-01-04","2021-12-31","2016-12-30","","125.96","125.87","","","0","","","","0.0659"
"中证交易所绿色债券指数","930951","2022-01-05","2022-01-04","2016-12-30","","126.00","125.96","","","0","","","","0.0326"
"中证交易所绿色债券指数","930951","2022-01-06","2022-01-05","2016-12-30","","126.00","126.00","","","0","","","","-0.0008"
"中证交易所绿色债券指数","930951","2022-01-07","2022-01-06","2016-12-30","","126.03","126.00","","","0","","","","0.0270"
"中证交易所绿色债券指数","930951","2022-01-10","2022-01-07","2016-12-30","","126.09","126.03","","","0","","","","0.0484"
"中证交易所绿色债券指数","930951","2022-01-11","2022-01-10","2016-12-30","","126.10","126.09","","","0","","","","0.0111"
"中证交易所绿色债券指数","930951","2022-01-12","2022-01-11","2016-12-30","","126.16","126.10","","","0","","","","0.0444"
"中证交易所绿色债券指数","930951","2022-01-13","2022-01-12","2016-12-30","","126.18","126.16","","","0","","","","0.0159"
"中证交易所绿色债券指数","930951","2022-01-14","2022-01-13","2016-12-30","","126.20","126.18","","","0","","","","0.0190"
"中证交易所绿色债券指数","930951","2022-01-17","2022-01-14","2016-12-30","","126.28","126.20","","","0","","","","0.0618"
"中证交易所绿色债券指数","930951","2022-01-18","2022-01-17","2016-12-30","","126.34","126.28","","","0","","","","0.0459"
"中证交易所绿色债券指数","930951","2022-01-19","2022-01-18","2016-12-30","","126.42","126.34","","","0","","","","0.0633"
"中证交易所绿色债券指数","930951","2022-01-20","2022-01-19","2016-12-30","","126.51","126.42","","","0","","","","0.0712"
"中证交易所绿色债券指数","930951","2022-01-21","2022-01-20","2016-12-30","","126.56","126.51","","","0","","","","0.0364"
"中证交易所绿色债券指数","930951","2022-01-24","2022-01-21","2016-12-30","","126.63","126.56","","","0","","","","0.0601"
"中证交易所绿色债券指数","930951","2022-01-25","2022-01-24","2016-12-30","","126.66","126.63","","","0","","","","0.0213"
"中证交易所绿色债券指数","930951","2022-01-26","2022-01-25","2016-12-30","","126.68","126.66","","","0","","","","0.0182"
"中证交易所绿色债券指数","930951","2022-01-27","2022-01-26","2016-12-30","","126.70","126.68","","","0","","","","0.0150"
"中证交易所绿色债券指数","930951","2022-01-28","2022-01-27","2016-12-30","","126.71","126.70","","","0","","","","0.0095"
"中证交易所绿色债券指数","930951","2022-02-07","2022-01-28","2016-12-30","","126.83","126.71","","","0","","","","0.0947"
"中证交易所绿色债券指数","930951","2022-02-08","2022-02-07","2016-12-30","","126.85","126.83","","","0","","","","0.0142"
"中证交易所绿色债券指数","930951","2022-02-09","2022-02-08","2016-12-30","","126.87","126.85","","","0","","","","0.0173"
"中证交易所绿色债券指数","930951","2022-02-10","2022-02-09","2016-12-30","","126.90","126.87","","","0","","","","0.0229"
"中证交易所绿色债券指数","930951","2022-02-11","2022-02-10","2016-12-30","","126.82","126.90","","","0","","","","-0.0623"
"中证交易所绿色债券指数","930951","2022-02-14","2022-02-11","2016-12-30","","126.84","126.82","","","0","","","","0.0158"
"中证交易所绿色债券指数","930951","2022-02-15","2022-02-14","2016-12-30","","126.79","126.84","","","0","","","","-0.0410"
"中证交易所绿色债券指数","930951","2022-02-16","2022-02-15","2016-12-30","","126.77","126.79","","","0","","","","-0.0134"
"中证交易所绿色债券指数","930951","2022-02-17","2022-02-16","2016-12-30","","126.77","126.77","","","0","","","","-0.0032"
"中证交易所绿色债券指数","930951","2022-02-18","2022-02-17","2016-12-30","","126.79","126.77","","","0","","","","0.0126"
"中证交易所绿色债券指数","930951","2022-02-21","2022-02-18","2016-12-30","","126.81","126.79","","","0","","","","0.0189"
"中证交易所绿色债券指数","930951","2022-02-22","2022-02-21","2016-12-30","","126.76","126.81","","","0","","","","-0.0371"
"中证交易所绿色债券指数","930951","2022-02-23","2022-02-22","2016-12-30","","126.72","126.76","","","0","","","","-0.0379"
"中证交易所绿色债券指数","930951","2022-02-24","2022-02-23","2016-12-30","","126.72","126.72","","","0","","","","0.0000"
"中证交易所绿色债券指数","930951","2022-02-25","2022-02-24","2016-12-30","","126.71","126.72","","","0","","","","-0.0016"
"中证交易所绿色债券指数","930951","2022-02-28","2022-02-25","2016-12-30","","126.75","126.71","","","0","","","","0.0260"
"中证交易所绿色债券指数","930951","2022-03-01","2022-02-28","2016-12-30","","126.77","126.75","","","0","","","","0.0166"
"中证交易所绿色债券指数","930951","2022-03-02","2022-03-01","2016-12-30","","126.74","126.77","","","0","","","","-0.0205"
"中证交易所绿色债券指数","930951","2022-03-03","2022-03-02","2016-12-30","","126.72","126.74","","","0","","","","-0.0197"
"中证交易所绿色债券指数","930951","2022-03-04","2022-03-03","2016-12-30","","126.65","126.72","","","0","","","","-0.0497"
"中证交易所绿色债券指数","930951","2022-03-07","2022-03-04","2016-12-30","","126.65","126.65","","","0","","","","-0.0024"
"中证交易所绿色债券指数","930951","2022-03-08","2022-03-07","2016-12-30","","126.61","126.65","","","0","","","","-0.0332"
"中证交易所绿色债券指数","930951","2022-03-09","2022-03-08","2016-12-30","","126.56","126.61","","","0","","","","-0.0387"
"中证交易所绿色债券指数","930951","2022-03-10","2022-03-09","2016-12-30","","126.50","126.56","","","0","","","","-0.0482"
"中证交易所绿色债券指数","930951","2022-03-11","2022-03-10","2016-12-30","","126.45","126.50","","","0","","","","-0.0364"
"中证交易所绿色债券指数","930951","2022-03-14","2022-03-11","2016-12-30","","126.56","126.45","","","0","","","","0.0822"
"中证交易所绿色债券指数","930951","2022-03-15","2022-03-14","2016-12-30","","126.53","126.56","","","0","","","","-0.0213"
"中证交易所绿色债券指数","930951","2022-03-16","2022-03-15","2016-12-30","","126.52","126.53","","","0","","","","-0.0047"
"中证交易所绿色债券指数","930951","2022-03-17","2022-03-16","2016-12-30","","126.51","126.52","","","0","","","","-0.0142"
"中证交易所绿色债券指数","930951","2022-03-18","2022-03-17","2016-12-30","","126.51","126.51","","","0","","","","0.0047"
"中证交易所绿色债券指数","930951","2022-03-21","2022-03-18","2016-12-30","","126.57","126.51","","","0","","","","0.0443"
"中证交易所绿色债券指数","930951","2022-03-22","2022-03-21","2016-12-30","","126.57","126.57","","","0","","","","-0.0016"
"中证交易所绿色债券指数","930951","2022-03-23","2022-03-22","2016-12-30","","126.56","126.57","","","0","","","","-0.0055"
"中证交易所绿色债券指数","930951","2022-03-24","2022-03-23","2016-12-30","","126.57","126.56","","","0","","","","0.0071"
"中证交易所绿色债券指数","930951","2022-03-25","2022-03-24","2016-12-30","","126.61","126.57","","","0","","","","0.0316"
"中证交易所绿色债券指数","930951","2022-03-28","2022-03-25","2016-12-30","","126.66","126.61","","","0","","","","0.0442"
"中证交易所绿色债券指数","930951","2022-03-29","2022-03-28","2016-12-30","","126.68","126.66","","","0","","","","0.0134"
"中证交易所绿色债券指数","930951","2022-03-30","2022-03-29","2016-12-30","","126.72","126.68","","","0","","","","0.0292"
"中证交易所绿色债券指数","930951","2022-03-31","2022-03-30","2016-12-30","","126.75","126.72","","","0","","","","0.0292"
"中证交易所绿色债券指数","930951","2022-04-01","2022-03-31","2016-12-30","","126.86","126.75","","","0","","","","0.0820"
"中证交易所绿色债券指数","930951","2022-04-06","2022-04-01","2016-12-30","","126.96","126.86","","","0","","","","0.0836"
"中证交易所绿色债券指数","930951","2022-04-07","2022-04-06","2016-12-30","","127.06","126.96","","","0","","","","0.0717"
"中证交易所绿色债券指数","930951","2022-04-08","2022-04-07","2016-12-30","","127.11","127.06","","","0","","","","0.0456"
"中证交易所绿色债券指数","930951","2022-04-11","2022-04-08","2016-12-30","","127.20","127.11","","","0","","","","0.0700"
"中证交易所绿色债券指数","930951","2022-04-12","2022-04-11","2016-12-30","","127.23","127.20","","","0","","","","0.0212"
"中证交易所绿色债券指数","930951","2022-04-13","2022-04-12","2016-12-30","","127.24","127.23","","","0","","","","0.0047"
"中证交易所绿色债券指数","930951","2022-04-14","2022-04-13","2016-12-30","","127.31","127.24","","","0","","","","0.0574"
"中证交易所绿色债券指数","930951","2022-04-15","2022-04-14","2016-12-30","","127.35","127.31","","","0","","","","0.0361"
"中证交易所绿色债券指数","930951","2022-04-18","2022-04-15","2016-12-30","","127.39","127.35","","","0","","","","0.0243"
"中证交易所绿色债券指数","930951","2022-04-19","2022-04-18","2016-12-30","","127.37","127.39","","","0","","","","-0.0141"
"中证交易所绿色债券指数","930951","2022-04-20","2022-04-19","2016-12-30","","127.37","127.37","","","0","","","","0.0039"
"中证交易所绿色债券指数","930951","2022-04-21","2022-04-20","2016-12-30","","127.38","127.37","","","0","","","","0.0031"
"中证交易所绿色债券指数","930951","2022-04-22","2022-04-21","2016-12-30","","127.40","127.38","","","0","","","","0.0165"
"中证交易所绿色债券指数","930951","2022-04-25","2022-04-22","2016-12-30","","127.45","127.40","","","0","","","","0.0424"
"中证交易所绿色债券指数","930951","2022-04-26","2022-04-25","2016-12-30","","127.49","127.45","","","0","","","","0.0275"
"中证交易所绿色债券指数","930951","2022-04-27","2022-04-26","2016-12-30","","127.50","127.49","","","0","","","","0.0118"
"中证交易所绿色债券指数","930951","2022-04-28","2022-04-27","2016-12-30","","127.52","127.50","","","0","","","","0.0125"
"中证交易所绿色债券指数","930951","2022-04-29","2022-04-28","2016-12-30","","127.54","127.52","","","0","","","","0.0149"
"中证交易所绿色债券指数","930951","2022-05-05","2022-04-29","2016-12-30","","127.62","127.54","","","0","","","","0.0682"
"中证交易所绿色债券指数","930951","2022-05-06","2022-05-05","2016-12-30","","127.63","127.62","","","0","","","","0.0055"
"中证交易所绿色债券指数","930951","2022-05-09","2022-05-06","2016-12-30","","127.69","127.63","","","0","","","","0.0470"
"中证交易所绿色债券指数","930951","2022-05-10","2022-05-09","2016-12-30","","127.75","127.69","","","0","","","","0.0486"
"中证交易所绿色债券指数","930951","2022-05-11","2022-05-10","2016-12-30","","127.78","127.75","","","0","","","","0.0250"
"中证交易所绿色债券指数","930951","2022-05-12","2022-05-11","2016-12-30","","127.85","127.78","","","0","","","","0.0493"
"中证交易所绿色债券指数","930951","2022-05-13","2022-05-12","2016-12-30","","127.92","127.85","","","0","","","","0.0548"
"中证交易所绿色债券指数","930951","2022-05-16","2022-05-13","2016-12-30","","127.99","127.92","","","0","","","","0.0571"
"中证交易所绿色债券指数","930951","2022-05-17","2022-05-16","2016-12-30","","128.04","127.99","","","0","","","","0.0375"
"中证交易所绿色债券指数","930951","2022-05-18","2022-05-17","2016-12-30","","128.12","128.04","","","0","","","","0.0617"
"中证交易所绿色债券指数","930951","2022-05-19","2022-05-18","2016-12-30","","128.18","128.12","","","0","","","","0.0468"
"中证交易所绿色债券指数","930951","2022-05-20","2022-05-19","2016-12-30","","128.21","128.18","","","0","","","","0.0289"
"中证交易所绿色债券指数","930951","2022-05-23","2022-05-20","2016-12-30","","128.28","128.21","","","0","","","","0.0515"
"中证交易所绿色债券指数","930951","2022-05-24","2022-05-23","2016-12-30","","128.31","128.28","","","0","","","","0.0257"
"中证交易所绿色债券指数","930951","2022-05-25","2022-05-24","2016-12-30","","128.32","128.31","","","0","","","","0.0078"
"中证交易所绿色债券指数","930951","2022-05-26","2022-05-25","2016-12-30","","128.39","128.32","","","0","","","","0.0522"
"中证交易所绿色债券指数","930951","2022-05-27","2022-05-26","2016-12-30","","128.40","128.39","","","0","","","","0.0062"
"中证交易所绿色债券指数","930951","2022-05-30","2022-05-27","2016-12-30","","128.44","128.40","","","0","","","","0.0335"
"中证交易所绿色债券指数","930951","2022-05-31","2022-05-30","2016-12-30","","128.39","128.44","","","0","","","","-0.0381"
"中证交易所绿色债券指数","930951","2022-06-01","2022-05-31","2016-12-30","","128.32","128.39","","","0","","","","-0.0600"
"中证交易所绿色债券指数","930951","2022-06-02","2022-06-01","2016-12-30","","128.26","128.32","","","0","","","","-0.0405"
"中证交易所绿色债券指数","930951","2022-06-06","2022-06-02","2016-12-30","","128.23","128.26","","","0","","","","-0.0273"
"中证交易所绿色债券指数","930951","2022-06-07","2022-06-06","2016-12-30","","128.16","128.23","","","0","","","","-0.0554"
"中证交易所绿色债券指数","930951","2022-06-08","2022-06-07","2016-12-30","","128.15","128.16","","","0","","","","-0.0031"
"中证交易所绿色债券指数","930951","2022-06-09","2022-06-08","2016-12-30","","128.18","128.15","","","0","","","","0.0179"
"中证交易所绿色债券指数","930951","2022-06-10","2022-06-09","2016-12-30","","128.23","128.18","","","0","","","","0.0429"
"中证交易所绿色债券指数","930951","2022-06-13","2022-06-10","2016-12-30","","128.27","128.23","","","0","","","","0.0281"
"中证交易所绿色债券指数","930951","2022-06-14","2022-06-13","2016-12-30","","128.29","128.27","","","0","","","","0.0179"
"中证交易所绿色债券指数","930951","2022-06-15","2022-06-14","2016-12-30","","128.30","128.29","","","0","","","","0.0109"
"中证交易所绿色债券指数","930951","2022-06-16","2022-06-15","2016-12-30","","128.32","128.30","","","0","","","","0.0086"
"中证交易所绿色债券指数","930951","2022-06-17","2022-06-16","2016-12-30","","128.38","128.32","","","0","","","","0.0507"
"中证交易所绿色债券指数","930951","2022-06-20","2022-06-17","2016-12-30","","128.44","128.38","","","0","","","","0.0428"
"中证交易所绿色债券指数","930951","2022-06-21","2022-06-20","2016-12-30","","128.43","128.44","","","0","","","","-0.0078"
"中证交易所绿色债券指数","930951","2022-06-22","2022-06-21","2016-12-30","","128.44","128.43","","","0","","","","0.0109"
"中证交易所绿色债券指数","930951","2022-06-23","2022-06-22","2016-12-30","","128.47","128.44","","","0","","","","0.0249"
"中证交易所绿色债券指数","930951","2022-06-24","2022-06-23","2016-12-30","","128.49","128.47","","","0","","","","0.0148"
"中证交易所绿色债券指数","930951","2022-06-27","2022-06-24","2016-12-30","","128.48","128.49","","","0","","","","-0.0062"
"中证交易所绿色债券指数","930951","2022-06-28","2022-06-27","2016-12-30","","128.47","128.48","","","0","","","","-0.0117"
"中证交易所绿色债券指数","930951","2022-06-29","2022-06-28","2016-12-30","","128.48","128.47","","","0","","","","0.0062"
"中证交易所绿色债券指数","930951","2022-06-30","2022-06-29","2016-12-30","","128.49","128.48","","","0","","","","0.0148"
"中证交易所绿色债券指数","930951","2022-07-01","2022-06-30","2016-12-30","","128.52","128.49","","","0","","","","0.0163"
"中证交易所绿色债券指数","930951","2022-07-04","2022-07-01","2016-12-30","","128.51","128.52","","","0","","","","-0.0016"
"中证交易所绿色债券指数","930951","2022-07-05","2022-07-04","2016-12-30","","128.51","128.51","","","0","","","","-0.0031"
"中证交易所绿色债券指数","930951","2022-07-06","2022-07-05","2016-12-30","","128.53","128.51","","","0","","","","0.0125"
"中证交易所绿色债券指数","930951","2022-07-07","2022-07-06","2016-12-30","","128.55","128.53","","","0","","","","0.0210"
"中证交易所绿色债券指数","930951","2022-07-08","2022-07-07","2016-12-30","","128.58","128.55","","","0","","","","0.0249"
"中证交易所绿色债券指数","930951","2022-07-11","2022-07-08","2016-12-30","","128.66","128.58","","","0","","","","0.0583"
"中证交易所绿色债券指数","930951","2022-07-12","2022-07-11","2016-12-30","","128.72","128.66","","","0","","","","0.0443"
"中证交易所绿色债券指数","930951","2022-07-13","2022-07-12","2016-12-30","","128.78","128.72","","","0","","","","0.0513"
"中证交易所绿色债券指数","930951","2022-07-14","2022-07-13","2016-12-30","","128.84","128.78","","","0","","","","0.0443"
"中证交易所绿色债券指数","930951","2022-07-15","2022-07-14","2016-12-30","","128.89","128.84","","","0","","","","0.0404"
"中证交易所绿色债券指数","930951","2022-07-18","2022-07-15","2016-12-30","","128.97","128.89","","","0","","","","0.0644"
"中证交易所绿色债券指数","930951","2022-07-19","2022-07-18","2016-12-30","","129.02","128.97","","","0","","","","0.0380"
"中证交易所绿色债券指数","930951","2022-07-20","2022-07-19","2016-12-30","","129.06","129.02","","","0","","","","0.0295"
"中证交易所绿色债券指数","930951","2022-07-21","2022-07-20","2016-12-30","","129.12","129.06","","","0","","","","0.0449"
"中证交易所绿色债券指数","930951","2022-07-22","2022-07-21","2016-12-30","","129.16","129.12","","","0","","","","0.0325"
"中证交易所绿色债券指数","930951","2022-07-25","2022-07-22","2016-12-30","","129.22","129.16","","","0","","","","0.0441"
"中证交易所绿色债券指数","930951","2022-07-26","2022-07-25","2016-12-30","","129.29","129.22","","","0","","","","0.0534"
"中证交易所绿色债券指数","930951","2022-07-27","2022-07-26","2016-12-30","","129.34","129.29","","","0","","","","0.0387"
"中证交易所绿色债券指数","930951","2022-07-28","2022-07-27","2016-12-30","","129.35","129.34","","","0","","","","0.0070"
"中证交易所绿色债券指数","930951","2022-07-29","2022-07-28","2016-12-30","","129.42","129.35","","","0","","","","0.0533"
"中证交易所绿色债券指数","930951","2022-08-01","2022-07-29","2016-12-30","","129.51","129.42","","","0","","","","0.0726"
"中证交易所绿色债券指数","930951","2022-08-02","2022-08-01","2016-12-30","","129.61","129.51","","","0","","","","0.0772"
"中证交易所绿色债券指数","930951","2022-08-03","2022-08-02","2016-12-30","","129.66","129.61","","","0","","","","0.0378"
"中证交易所绿色债券指数","930951","2022-08-04","2022-08-03","2016-12-30","","129.72","129.66","","","0","","","","0.0478"
"中证交易所绿色债券指数","930951","2022-08-05","2022-08-04","2016-12-30","","129.75","129.72","","","0","","","","0.0262"
"中证交易所绿色债券指数","930951","2022-08-08","2022-08-05","2016-12-30","","129.78","129.75","","","0","","","","0.0193"
"中证交易所绿色债券指数","930951","2022-08-09","2022-08-08","2016-12-30","","129.78","129.78","","","0","","","","0.0031"
"中证交易所绿色债券指数","930951","2022-08-10","2022-08-09","2016-12-30","","129.76","129.78","","","0","","","","-0.0216"
"中证交易所绿色债券指数","930951","2022-08-11","2022-08-10","2016-12-30","","129.74","129.76","","","0","","","","-0.0139"
"中证交易所绿色债券指数","930951","2022-08-12","2022-08-11","2016-12-30","","129.71","129.74","","","0","","","","-0.0239"
"中证交易所绿色债券指数","930951","2022-08-15","2022-08-12","2016-12-30","","129.80","129.71","","","0","","","","0.0702"
"中证交易所绿色债券指数","930951","2022-08-16","2022-08-15","2016-12-30","","129.90","129.80","","","0","","","","0.0817"
"中证交易所绿色债券指数","930951","2022-08-17","2022-08-16","2016-12-30","","129.95","129.90","","","0","","","","0.0370"
"中证交易所绿色债券指数","930951","2022-08-18","2022-08-17","2016-12-30","","129.98","129.95","","","0","","","","0.0215"
"中证交易所绿色债券指数","930951","2022-08-19","2022-08-18","2016-12-30","","130.01","129.98","","","0","","","","0.0223"
"中证交易所绿色债券指数","930951","2022-08-22","2022-08-19","2016-12-30","","130.05","130.01","","","0","","","","0.0292"
"中证交易所绿色债券指数","930951","2022-08-23","2022-08-22","2016-12-30","","130.04","130.05","","","0","","","","-0.0085"
"中证交易所绿色债券指数","930951","2022-08-24","2022-08-23","2016-12-30","","130.04","130.04","","","0","","","","0.0000"
"中证交易所绿色债券指数","930951","2022-08-25","2022-08-24","2016-12-30","","130.01","130.04","","","0","","","","-0.0200"
"中证交易所绿色债券指数","930951","2022-08-26","2022-08-25","2016-12-30","","129.96","130.01","","","0","","","","-0.0369"
"中证交易所绿色债券指数","930951","2022-08-29","2022-08-26","2016-12-30","","129.95","129.96","","","0","","","","-0.0108"
"中证交易所绿色债券指数","930951","2022-08-30","2022-08-29","2016-12-30","","129.96","129.95","","","0","","","","0.0100"
"中证交易所绿色债券指数","930951","2022-08-31","2022-08-30","2016-12-30","","129.98","129.96","","","0","","","","0.0185"
"中证交易所绿色债券指数","930951","2022-09-01","2022-08-31","2016-12-30","","130.01","129.98","","","0","","","","0.0231"
"中证交易所绿色债券指数","930951","2022-09-02","2022-09-01","2016-12-30","","130.06","130.01","","","0","","","","0.0377"
"中证交易所绿色债券指数","930951","2022-09-05","2022-09-02","2016-12-30","","130.12","130.06","","","0","","","","0.0407"
"中证交易所绿色债券指数","930951","2022-09-06","2022-09-05","2016-12-30","","130.15","130.12","","","0","","","","0.0254"
"中证交易所绿色债券指数","930951","2022-09-07","2022-09-06","2016-12-30","","130.18","130.15","","","0","","","","0.0261"
"中证交易所绿色债券指数","930951","2022-09-08","2022-09-07","2016-12-30","","130.20","130.18","","","0","","","","0.0161"
"中证交易所绿色债券指数","930951","2022-09-09","2022-09-08","2016-12-30","","130.22","130.20","","","0","","","","0.0146"
"中证交易所绿色债券指数","930951","2022-09-13","2022-09-09","2016-12-30","","130.27","130.22","","","0","","","","0.0392"
"中证交易所绿色债券指数","930951","2022-09-14","2022-09-13","2016-12-30","","130.29","130.27","","","0","","","","0.0092"
"中证交易所绿色债券指数","930951","2022-09-15","2022-09-14","2016-12-30","","130.30","130.29","","","0","","","","0.0100"
"中证交易所绿色债券指数","930951","2022-09-16","2022-09-15","2016-12-30","","130.31","130.30","","","0","","","","0.0069"
"中证交易所绿色债券指数","930951","2022-09-19","2022-09-16","2016-12-30","","130.34","130.31","","","0","","","","0.0223"
"中证交易所绿色债券指数","930951","2022-09-20","2022-09-19","2016-12-30","","130.34","130.34","","","0","","","","0.0031"
"中证交易所绿色债券指数","930951","2022-09-21","2022-09-20","2016-12-30","","130.36","130.34","","","0","","","","0.0107"
"中证交易所绿色债券指数","930951","2022-09-22","2022-09-21","2016-12-30","","130.38","130.36","","","0","","","","0.0222"
"中证交易所绿色债券指数","930951","2022-09-23","2022-09-22","2016-12-30","","130.40","130.38","","","0","","","","0.0107"
"中证交易所绿色债券指数","930951","2022-09-26","2022-09-23","2016-12-30","","130.42","130.40","","","0","","","","0.0169"
"中证交易所绿色债券指数","930951","2022-09-27","2022-09-26","2016-12-30","","130.38","130.42","","","0","","","","-0.0314"
"中证交易所绿色债券指数","930951","2022-09-28","2022-09-27","2016-12-30","","130.36","130.38","","","0","","","","-0.0130"
"中证交易所绿色债券指数","930951","2022-09-29","2022-09-28","2016-12-30","","130.35","130.36","","","0","","","","-0.0084"
"中证交易所绿色债券指数","930951","2022-09-30","2022-09-29","2016-12-30","","130.32","130.35","","","0","","","","-0.0276"
"中证交易所绿色债券指数","930951","2022-10-10","2022-09-30","2016-12-30","","130.48","130.32","","","0","","","","0.1266"
"中证交易所绿色债券指数","930951","2022-10-11","2022-10-10","2016-12-30","","130.51","130.48","","","0","","","","0.0245"
"中证交易所绿色债券指数","930951","2022-10-12","2022-10-11","2016-12-30","","130.53","130.51","","","0","","","","0.0115"
"中证交易所绿色债券指数","930951","2022-10-13","2022-10-12","2016-12-30","","130.55","130.53","","","0","","","","0.0184"
"中证交易所绿色债券指数","930951","2022-10-14","2022-10-13","2016-12-30","","130.58","130.55","","","0","","","","0.0199"
"中证交易所绿色债券指数","930951","2022-10-17","2022-10-14","2016-12-30","","130.66","130.58","","","0","","","","0.0605"
"中证交易所绿色债券指数","930951","2022-10-18","2022-10-17","2016-12-30","","130.69","130.66","","","0","","","","0.0268"
"中证交易所绿色债券指数","930951","2022-10-19","2022-10-18","2016-12-30","","130.72","130.69","","","0","","","","0.0237"
"中证交易所绿色债券指数","930951","2022-10-20","2022-10-19","2016-12-30","","130.76","130.72","","","0","","","","0.0298"
"中证交易所绿色债券指数","930951","2022-10-21","2022-10-20","2016-12-30","","130.78","130.76","","","0","","","","0.0176"
"中证交易所绿色债券指数","930951","2022-10-24","2022-10-21","2016-12-30","","130.82","130.78","","","0","","","","0.0237"
"中证交易所绿色债券指数","930951","2022-10-25","2022-10-24","2016-12-30","","130.81","130.82","","","0","","","","-0.0008"
"中证交易所绿色债券指数","930951","2022-10-26","2022-10-25","2016-12-30","","130.79","130.81","","","0","","","","-0.0183"
"中证交易所绿色债券指数","930951","2022-10-27","2022-10-26","2016-12-30","","130.82","130.79","","","0","","","","0.0191"
"中证交易所绿色债券指数","930951","2022-10-28","2022-10-27","2016-12-30","","130.83","130.82","","","0","","","","0.0130"
"中证交易所绿色债券指数","930951","2022-10-31","2022-10-28","2016-12-30","","130.86","130.83","","","0","","","","0.0237"
"中证交易所绿色债券指数","930951","2022-11-01","2022-10-31","2016-12-30","","130.88","130.86","","","0","","","","0.0138"
"中证交易所绿色债券指数","930951","2022-11-02","2022-11-01","2016-12-30","","130.89","130.88","","","0","","","","0.0076"
"中证交易所绿色债券指数","930951","2022-11-03","2022-11-02","2016-12-30","","130.89","130.89","","","0","","","","-0.0015"
"中证交易所绿色债券指数","930951","2022-11-04","2022-11-03","2016-12-30","","130.86","130.89","","","0","","","","-0.0222"
"中证交易所绿色债券指数","930951","2022-11-07","2022-11-04","2016-12-30","","130.85","130.86","","","0","","","","-0.0092"
"中证交易所绿色债券指数","930951","2022-11-08","2022-11-07","2016-12-30","","130.81","130.85","","","0","","","","-0.0275"
"中证交易所绿色债券指数","930951","2022-11-09","2022-11-08","2016-12-30","","130.76","130.81","","","0","","","","-0.0367"
"中证交易所绿色债券指数","930951","2022-11-10","2022-11-09","2016-12-30","","130.70","130.76","","","0","","","","-0.0466"
"中证交易所绿色债券指数","930951","2022-11-11","2022-11-10","2016-12-30","","130.63","130.70","","","0","","","","-0.0528"
"中证交易所绿色债券指数","930951","2022-11-14","2022-11-11","2016-12-30","","130.52","130.63","","","0","","","","-0.0857"
"中证交易所绿色债券指数","930951","2022-11-15","2022-11-14","2016-12-30","","130.32","130.52","","","0","","","","-0.1586"
