y_true,y_pred
0.003446685614959811,0.004303010149765309
-0.00267236994879829,0.0021908177536800045
-0.005090935574647936,0.0010329718032432032
-0.005285893201913678,-0.0051585926162255324
-0.005532559551384567,-0.007669590908094483
-0.005223222255347124,-0.008389510801541293
-0.004784736031504248,-0.006670658577633589
-0.0028337721204446066,-0.003947957565738254
0.000412693184871388,-0.0014186045271623894
0.0023453244810699276,-0.0013219010779543386
0.0029576797392055682,0.0028407232682037702
0.0030554450915786227,0.004632582845049812
0.002923752000155949,0.004767067593090049
0.0023271849375892696,0.0036398277587367796
-0.00022616275544336088,0.0017132805631606713
-0.005152492099919902,0.00021562727593609014
-0.006376820754567773,2.2952334416467086e-05
-0.0057706844696135936,-0.004320612503637196
-0.006752682987070003,-0.006854058311067609
-0.005827794503421944,-0.0075025929753076166
-0.00660559920396385,-0.006118950894857783
-0.004021691894963926,-0.003676088113116454
0.0054535972276150025,-0.001413776878174146
0.006388744236965984,-0.0016095786608747381
0.004681854432965491,0.005250766033802443
0.006960230139125933,0.008008214754287353
0.005855737114055593,0.00878223967146047
0.007945981347425503,0.007701815195039964
0.0061741841769725764,0.005407354848269496
-0.003305363435926378,0.003098748269372188
-0.0042110584037779565,0.0024094711097475277
-0.0032935202513863365,-0.004752679512001131
-0.005689284362666449,-0.008481641031910481
-0.005720319901291886,-0.009803824236574497
-0.007240233739483372,-0.008409302057925354
-0.006552541196570999,-0.005271316326080053
-0.0038221358873161567,-0.0022969237086702325
-0.003008475335568066,-0.0022713316974164264
-0.0014949779256357093,6.458884199374781e-06
-0.00038384426352468004,7.268593145402243e-05
0.0014628739963153353,-0.0002129739272590931
0.0009296170762960021,-0.0006234336024996401
0.0012282741508474384,-0.0008489190078513318
0.007811313593298548,3.0371635422592728e-05
0.008174329410621087,0.00015145472846242713
0.005566476157018348,0.003442034097323296
0.0064543393566643,0.005995040511473816
0.004587673741807013,0.006996750318453752
0.006873046532280011,0.006385275751952526
0.006874547924738626,0.004821084229171408
-0.0010569576348666847,0.002713671710656722
-0.001973586552626031,0.0023206509966815694
-0.00040829999501744435,-0.0027323185118663866
-0.0016272545360294971,-0.0051145372677295926
-0.0010590733504693538,-0.005671860512214304
-0.0026002410227839055,-0.00500296259725937
-0.0026359895832582213,-0.0029686641281972763
-6.278096194803088e-05,-0.0013604548216693214
0.0005354825090503879,-0.0011991196958920523
0.0010593323109771035,0.0026777596000683705
0.0015116564461742032,0.004080469841787897
0.002507896060008277,0.004232080327376751
0.002222703738358607,0.003190297035305695
0.001968121491499336,0.0014166396312556484
0.0054112489901058086,0.00021562727593609014
0.006277671226295455,0.00010689475162081604
0.005456573470134453,0.0026211294255046665
0.00595070196019208,0.0053754607979310375
0.005231619903113018,0.00639828851775632
0.006311546785189848,0.005900485934271822
0.0073471990416309725,0.004242715886425044
0.005665229997277793,0.0024627774879677133
0.004924562294135773,0.002500276788123167
0.004984525165170793,0.0036409749041001146
0.004842801987880295,0.005346536993356313
0.004838134041218938,0.0060873866602328
0.004538134174060669,0.005781163034488211
0.00416113186480835,0.004477385083756791
0.0037590068287964603,0.0030813773613322325
0.0031294678699875966,0.0033758902554617927
0.00235849917665831,0.004135491571660356
0.001959628749099151,0.004834670672880258
0.001204796918764798,0.005062511293299601
0.0010967834545326871,0.00448218790002574
-0.0002247516263553345,0.0030589578351916686
-0.0038189113664515366,0.0015876958196261797
-0.004338567704155863,0.0015137387203982195
