"TradingDate","Symbol","FundClassID","NAV","AccumulativeNAV","AnnualizedYield","Frequency","MarketStatus"
"2021-09-13","003184","202000006581","1.0000","1.0000","","",""
"2021-09-14","003184","202000006581","1.0000","1.0000","","",""
"2021-09-15","003184","202000006581","1.0000","1.0000","","",""
"2021-09-16","003184","202000006581","1.0000","1.0000","","",""
"2021-09-17","003184","202000006581","1.0000","1.0000","","",""
"2021-09-22","003184","202000006581","1.0000","1.0000","","",""
"2021-09-23","003184","202000006581","1.0000","1.0000","","",""
"2021-09-24","003184","202000006581","1.0000","1.0000","","",""
"2021-09-27","003184","202000006581","1.0000","1.0000","","",""
"2021-09-28","003184","202000006581","1.0000","1.0000","","",""
"2021-09-29","003184","202000006581","1.0000","1.0000","","",""
"2021-09-30","003184","202000006581","1.0000","1.0000","","",""
"2021-10-08","003184","202000006581","1.0000","1.0000","","",""
"2021-10-11","003184","202000006581","1.0000","1.0000","","",""
"2021-10-12","003184","202000006581","1.0000","1.0000","","",""
"2021-10-13","003184","202000006581","1.0000","1.0000","","",""
"2021-10-14","003184","202000006581","1.0000","1.0000","","",""
"2021-10-15","003184","202000006581","1.0000","1.0000","","",""
"2021-10-18","003184","202000006581","1.0000","1.0000","","",""
"2021-10-19","003184","202000006581","1.0000","1.0000","","",""
"2021-10-20","003184","202000006581","1.0000","1.0000","","",""
"2021-10-21","003184","202000006581","1.0000","1.0000","","",""
"2021-10-22","003184","202000006581","1.0000","1.0000","","",""
"2021-10-25","003184","202000006581","1.0000","1.0000","","",""
"2021-10-26","003184","202000006581","1.0000","1.0000","","",""
"2021-10-27","003184","202000006581","1.0000","1.0000","","",""
"2021-10-28","003184","202000006581","1.0000","1.0000","","",""
"2021-10-29","003184","202000006581","1.0000","1.0000","","",""
"2021-11-01","003184","202000006581","1.0000","1.0000","","",""
"2021-11-02","003184","202000006581","1.0000","1.0000","","",""
"2021-11-03","003184","202000006581","1.0000","1.0000","","",""
"2021-11-04","003184","202000006581","1.0000","1.0000","","",""
"2021-11-05","003184","202000006581","1.0000","1.0000","","",""
"2021-11-08","003184","202000006581","1.0000","1.0000","","",""
"2021-11-09","003184","202000006581","1.0000","1.0000","","",""
"2021-11-10","003184","202000006581","1.0000","1.0000","","",""
"2021-11-11","003184","202000006581","1.0000","1.0000","","",""
"2021-11-12","003184","202000006581","1.0000","1.0000","","",""
"2021-11-15","003184","202000006581","1.0000","1.0000","","",""
"2021-11-16","003184","202000006581","1.0000","1.0000","","",""
"2021-11-17","003184","202000006581","1.0000","1.0000","","",""
"2021-11-18","003184","202000006581","1.0000","1.0000","","",""
"2021-11-19","003184","202000006581","1.0000","1.0000","","",""
"2021-11-22","003184","202000006581","1.0000","1.0000","","",""
"2021-11-23","003184","202000006581","1.0000","1.0000","","",""
"2021-11-24","003184","202000006581","1.0000","1.0000","","",""
"2021-11-25","003184","202000006581","1.0000","1.0000","","",""
"2021-11-26","003184","202000006581","1.0000","1.0000","","",""
"2021-11-29","003184","202000006581","1.0000","1.0000","","",""
"2021-11-30","003184","202000006581","1.0000","1.0000","","",""
"2021-12-01","003184","202000006581","1.0000","1.0000","","",""
"2021-12-02","003184","202000006581","1.0000","1.0000","","",""
"2021-12-03","003184","202000006581","1.0000","1.0000","","",""
"2021-12-06","003184","202000006581","1.0000","1.0000","","",""
"2021-12-07","003184","202000006581","1.0000","1.0000","","",""
"2021-12-08","003184","202000006581","1.0000","1.0000","","",""
"2021-12-09","003184","202000006581","1.0000","1.0000","","",""
"2021-12-10","003184","202000006581","1.0000","1.0000","","",""
"2021-12-13","003184","202000006581","1.0000","1.0000","","",""
"2021-12-14","003184","202000006581","1.0000","1.0000","","",""
"2021-12-15","003184","202000006581","1.0000","1.0000","","",""
"2021-12-16","003184","202000006581","1.0000","1.0000","","",""
"2021-12-17","003184","202000006581","1.0000","1.0000","","",""
"2021-12-20","003184","202000006581","1.0000","1.0000","","",""
"2021-12-21","003184","202000006581","1.0000","1.0000","","",""
"2021-12-22","003184","202000006581","1.0000","1.0000","","",""
"2021-12-23","003184","202000006581","1.0000","1.0000","","",""
"2021-12-24","003184","202000006581","1.0000","1.0000","","",""
