"Bndidxnme","Bndidxcd","Trddt","Pretrdd","Bchmrkdt","Opnidx","Clsindex","Preclsindx","Hiindex","Loindex","Dlbndtrd","Dnvaltrd","Didexvolt","Dperchg","Dretindex"
"中证10年期国债指数","930916","2021-07-21","2021-07-20","2008-12-31","","149.58","149.40","","","0","","","","0.1232"
"中证10年期国债指数","930916","2021-07-22","2021-07-21","2008-12-31","","149.48","149.58","","","0","","","","-0.0648"
"中证10年期国债指数","930916","2021-07-23","2021-07-22","2008-12-31","","149.64","149.48","","","0","","","","0.1017"
"中证10年期国债指数","930916","2021-07-26","2021-07-23","2008-12-31","","150.02","149.64","","","0","","","","0.2566"
"中证10年期国债指数","930916","2021-07-27","2021-07-26","2008-12-31","","149.83","150.02","","","0","","","","-0.1267"
"中证10年期国债指数","930916","2021-07-28","2021-07-27","2008-12-31","","149.75","149.83","","","0","","","","-0.0541"
"中证10年期国债指数","930916","2021-07-29","2021-07-28","2008-12-31","","150.01","149.75","","","0","","","","0.1743"
"中证10年期国债指数","930916","2021-07-30","2021-07-29","2008-12-31","","150.69","150.01","","","0","","","","0.4566"
"中证10年期国债指数","930916","2021-08-02","2021-07-30","2008-12-31","","150.93","150.69","","","0","","","","0.1593"
"中证10年期国债指数","930916","2021-08-03","2021-08-02","2008-12-31","","150.75","150.93","","","0","","","","-0.1239"
"中证10年期国债指数","930916","2021-08-04","2021-08-03","2008-12-31","","150.65","150.75","","","0","","","","-0.0624"
"中证10年期国债指数","930916","2021-08-05","2021-08-04","2008-12-31","","151.13","150.65","","","0","","","","0.3140"
"中证10年期国债指数","930916","2021-08-06","2021-08-05","2008-12-31","","150.97","151.13","","","0","","","","-0.1026"
"中证10年期国债指数","930916","2021-08-09","2021-08-06","2008-12-31","","150.39","150.97","","","0","","","","-0.3882"
"中证10年期国债指数","930916","2021-08-10","2021-08-09","2008-12-31","","150.36","150.39","","","0","","","","-0.0173"
"中证10年期国债指数","930916","2021-08-11","2021-08-10","2008-12-31","","150.19","150.36","","","0","","","","-0.1117"
"中证10年期国债指数","930916","2021-08-12","2021-08-11","2008-12-31","","150.36","150.19","","","0","","","","0.1132"
"中证10年期国债指数","930916","2021-08-13","2021-08-12","2008-12-31","","150.34","150.36","","","0","","","","-0.0166"
"中证10年期国债指数","930916","2021-08-16","2021-08-13","2008-12-31","","150.18","150.34","","","0","","","","-0.1058"
"中证10年期国债指数","930916","2021-08-17","2021-08-16","2008-12-31","","150.30","150.18","","","0","","","","0.0799"
"中证10年期国债指数","930916","2021-08-18","2021-08-17","2008-12-31","","150.76","150.30","","","0","","","","0.3101"
"中证10年期国债指数","930916","2021-08-19","2021-08-18","2008-12-31","","150.91","150.76","","","0","","","","0.0982"
"中证10年期国债指数","930916","2021-08-20","2021-08-19","2008-12-31","","150.77","150.91","","","0","","","","-0.0921"
"中证10年期国债指数","930916","2021-08-23","2021-08-20","2008-12-31","","150.71","150.77","","","0","","","","-0.0438"
"中证10年期国债指数","930916","2021-08-24","2021-08-23","2008-12-31","","150.76","150.71","","","0","","","","0.0338"
"中证10年期国债指数","930916","2021-08-25","2021-08-24","2008-12-31","","150.91","150.76","","","0","","","","0.1002"
"中证10年期国债指数","930916","2021-08-26","2021-08-25","2008-12-31","","150.42","150.91","","","0","","","","-0.3267"
"中证10年期国债指数","930916","2021-08-27","2021-08-26","2008-12-31","","150.59","150.42","","","0","","","","0.1157"
"中证10年期国债指数","930916","2021-08-30","2021-08-27","2008-12-31","","150.70","150.59","","","0","","","","0.0711"
"中证10年期国债指数","930916","2021-08-31","2021-08-30","2008-12-31","","150.81","150.70","","","0","","","","0.0750"
"中证10年期国债指数","930916","2021-09-01","2021-08-31","2008-12-31","","151.27","150.81","","","0","","","","0.3070"
"中证10年期国债指数","930916","2021-09-02","2021-09-01","2008-12-31","","151.20","151.27","","","0","","","","-0.0469"
"中证10年期国债指数","930916","2021-09-03","2021-09-02","2008-12-31","","151.22","151.20","","","0","","","","0.0106"
"中证10年期国债指数","930916","2021-09-06","2021-09-03","2008-12-31","","151.27","151.22","","","0","","","","0.0344"
"中证10年期国债指数","930916","2021-09-07","2021-09-06","2008-12-31","","151.04","151.27","","","0","","","","-0.1540"
"中证10年期国债指数","930916","2021-09-08","2021-09-07","2008-12-31","","150.75","151.04","","","0","","","","-0.1913"
"中证10年期国债指数","930916","2021-09-09","2021-09-08","2008-12-31","","150.75","150.75","","","0","","","","-0.0013"
"中证10年期国债指数","930916","2021-09-10","2021-09-09","2008-12-31","","150.79","150.75","","","0","","","","0.0285"
"中证10年期国债指数","930916","2021-09-13","2021-09-10","2008-12-31","","150.52","150.79","","","0","","","","-0.1751"
"中证10年期国债指数","930916","2021-09-14","2021-09-13","2008-12-31","","150.47","150.52","","","0","","","","-0.0392"
"中证10年期国债指数","930916","2021-09-15","2021-09-14","2008-12-31","","150.39","150.47","","","0","","","","-0.0512"
"中证10年期国债指数","930916","2021-09-16","2021-09-15","2008-12-31","","150.49","150.39","","","0","","","","0.0678"
"中证10年期国债指数","930916","2021-09-17","2021-09-16","2008-12-31","","150.64","150.49","","","0","","","","0.1023"
"中证10年期国债指数","930916","2021-09-22","2021-09-17","2008-12-31","","150.84","150.64","","","0","","","","0.1275"
"中证10年期国债指数","930916","2021-09-23","2021-09-22","2008-12-31","","151.01","150.84","","","0","","","","0.1180"
"中证10年期国债指数","930916","2021-09-24","2021-09-23","2008-12-31","","150.95","151.01","","","0","","","","-0.0437"
"中证10年期国债指数","930916","2021-09-27","2021-09-24","2008-12-31","","150.93","150.95","","","0","","","","-0.0126"
"中证10年期国债指数","930916","2021-09-28","2021-09-27","2008-12-31","","150.76","150.93","","","0","","","","-0.1126"
"中证10年期国债指数","930916","2021-09-29","2021-09-28","2008-12-31","","150.89","150.76","","","0","","","","0.0876"
"中证10年期国债指数","930916","2021-09-30","2021-09-29","2008-12-31","","151.00","150.89","","","0","","","","0.0709"
"中证10年期国债指数","930916","2021-10-08","2021-09-30","2008-12-31","","150.56","151.00","","","0","","","","-0.2907"
"中证10年期国债指数","930916","2021-10-11","2021-10-08","2008-12-31","","150.00","150.56","","","0","","","","-0.3713"
"中证10年期国债指数","930916","2021-10-12","2021-10-11","2008-12-31","","150.00","150.00","","","0","","","","-0.0020"
"中证10年期国债指数","930916","2021-10-13","2021-10-12","2008-12-31","","150.01","150.00","","","0","","","","0.0087"
"中证10年期国债指数","930916","2021-10-14","2021-10-13","2008-12-31","","150.04","150.01","","","0","","","","0.0207"
"中证10年期国债指数","930916","2021-10-15","2021-10-14","2008-12-31","","150.00","150.04","","","0","","","","-0.0307"
"中证10年期国债指数","930916","2021-10-18","2021-10-15","2008-12-31","","149.27","150.00","","","0","","","","-0.4813"
"中证10年期国债指数","930916","2021-10-19","2021-10-18","2008-12-31","","149.63","149.27","","","0","","","","0.2378"
"中证10年期国债指数","930916","2021-10-20","2021-10-19","2008-12-31","","149.57","149.63","","","0","","","","-0.0394"
"中证10年期国债指数","930916","2021-10-21","2021-10-20","2008-12-31","","150.01","149.57","","","0","","","","0.2935"
"中证10年期国债指数","930916","2021-10-22","2021-10-21","2008-12-31","","149.97","150.01","","","0","","","","-0.0273"
"中证10年期国债指数","930916","2021-10-25","2021-10-22","2008-12-31","","149.89","149.97","","","0","","","","-0.0513"
"中证10年期国债指数","930916","2021-10-26","2021-10-25","2008-12-31","","149.99","149.89","","","0","","","","0.0640"
"中证10年期国债指数","930916","2021-10-27","2021-10-26","2008-12-31","","150.05","149.99","","","0","","","","0.0447"
"中证10年期国债指数","930916","2021-10-28","2021-10-27","2008-12-31","","150.15","150.05","","","0","","","","0.0626"
"中证10年期国债指数","930916","2021-10-29","2021-10-28","2008-12-31","","150.14","150.15","","","0","","","","-0.0073"
"中证10年期国债指数","930916","2021-11-01","2021-10-29","2008-12-31","","150.46","150.14","","","0","","","","0.2185"
"中证10年期国债指数","930916","2021-11-02","2021-11-01","2008-12-31","","150.79","150.46","","","0","","","","0.2153"
"中证10年期国债指数","930916","2021-11-03","2021-11-02","2008-12-31","","150.62","150.79","","","0","","","","-0.1088"
"中证10年期国债指数","930916","2021-11-04","2021-11-03","2008-12-31","","150.76","150.62","","","0","","","","0.0883"
"中证10年期国债指数","930916","2021-11-05","2021-11-04","2008-12-31","","151.26","150.76","","","0","","","","0.3330"
"中证10年期国债指数","930916","2021-11-08","2021-11-05","2008-12-31","","151.22","151.26","","","0","","","","-0.0264"
"中证10年期国债指数","930916","2021-11-09","2021-11-08","2008-12-31","","151.24","151.22","","","0","","","","0.0112"
"中证10年期国债指数","930916","2021-11-10","2021-11-09","2008-12-31","","151.15","151.24","","","0","","","","-0.0588"
"中证10年期国债指数","930916","2021-11-11","2021-11-10","2008-12-31","","150.90","151.15","","","0","","","","-0.1621"
"中证10年期国债指数","930916","2021-11-12","2021-11-11","2008-12-31","","150.92","150.90","","","0","","","","0.0113"
"中证10年期国债指数","930916","2021-11-15","2021-11-12","2008-12-31","","151.13","150.92","","","0","","","","0.1378"
"中证10年期国债指数","930916","2021-11-16","2021-11-15","2008-12-31","","151.14","151.13","","","0","","","","0.0060"
"中证10年期国债指数","930916","2021-11-17","2021-11-16","2008-12-31","","151.09","151.14","","","0","","","","-0.0291"
"中证10年期国债指数","930916","2021-11-18","2021-11-17","2008-12-31","","151.26","151.09","","","0","","","","0.1119"
"中证10年期国债指数","930916","2021-11-19","2021-11-18","2008-12-31","","151.06","151.26","","","0","","","","-0.1362"
"中证10年期国债指数","930916","2021-11-22","2021-11-19","2008-12-31","","151.26","151.06","","","0","","","","0.1384"
"中证10年期国债指数","930916","2021-11-23","2021-11-22","2008-12-31","","151.27","151.26","","","0","","","","0.0059"
"中证10年期国债指数","930916","2021-11-24","2021-11-23","2008-12-31","","151.61","151.27","","","0","","","","0.2241"
"中证10年期国债指数","930916","2021-11-25","2021-11-24","2008-12-31","","151.64","151.61","","","0","","","","0.0198"
"中证10年期国债指数","930916","2021-11-26","2021-11-25","2008-12-31","","151.95","151.64","","","0","","","","0.2011"
"中证10年期国债指数","930916","2021-11-29","2021-11-26","2008-12-31","","152.00","151.95","","","0","","","","0.0375"
"中证10年期国债指数","930916","2021-11-30","2021-11-29","2008-12-31","","151.99","152.00","","","0","","","","-0.0072"
"中证10年期国债指数","930916","2021-12-01","2021-11-30","2008-12-31","","151.92","151.99","","","0","","","","-0.0487"
"中证10年期国债指数","930916","2021-12-02","2021-12-01","2008-12-31","","151.70","151.92","","","0","","","","-0.1442"
"中证10年期国债指数","930916","2021-12-03","2021-12-02","2008-12-31","","151.42","151.70","","","0","","","","-0.1826"
"中证10年期国债指数","930916","2021-12-06","2021-12-03","2008-12-31","","152.15","151.42","","","0","","","","0.4821"
"中证10年期国债指数","930916","2021-12-07","2021-12-06","2008-12-31","","151.96","152.15","","","0","","","","-0.1295"
"中证10年期国债指数","930916","2021-12-08","2021-12-07","2008-12-31","","151.70","151.96","","","0","","","","-0.1658"
"中证10年期国债指数","930916","2021-12-09","2021-12-08","2008-12-31","","151.82","151.70","","","0","","","","0.0791"
"中证10年期国债指数","930916","2021-12-10","2021-12-09","2008-12-31","","151.94","151.82","","","0","","","","0.0751"
"中证10年期国债指数","930916","2021-12-13","2021-12-10","2008-12-31","","151.84","151.94","","","0","","","","-0.0652"
"中证10年期国债指数","930916","2021-12-14","2021-12-13","2008-12-31","","151.92","151.84","","","0","","","","0.0560"
"中证10年期国债指数","930916","2021-12-15","2021-12-14","2008-12-31","","151.97","151.92","","","0","","","","0.0329"
"中证10年期国债指数","930916","2021-12-16","2021-12-15","2008-12-31","","151.79","151.97","","","0","","","","-0.1237"
"中证10年期国债指数","930916","2021-12-17","2021-12-16","2008-12-31","","151.87","151.79","","","0","","","","0.0547"
"中证10年期国债指数","930916","2021-12-20","2021-12-17","2008-12-31","","151.83","151.87","","","0","","","","-0.0244"
"中证10年期国债指数","930916","2021-12-21","2021-12-20","2008-12-31","","151.88","151.83","","","0","","","","0.0329"
"中证10年期国债指数","930916","2021-12-22","2021-12-21","2008-12-31","","152.15","151.88","","","0","","","","0.1791"
"中证10年期国债指数","930916","2021-12-23","2021-12-22","2008-12-31","","152.36","152.15","","","0","","","","0.1341"
"中证10年期国债指数","930916","2021-12-24","2021-12-23","2008-12-31","","152.27","152.36","","","0","","","","-0.0551"
"中证10年期国债指数","930916","2021-12-27","2021-12-24","2008-12-31","","152.40","152.27","","","0","","","","0.0814"
"中证10年期国债指数","930916","2021-12-28","2021-12-27","2008-12-31","","152.53","152.40","","","0","","","","0.0860"
"中证10年期国债指数","930916","2021-12-29","2021-12-28","2008-12-31","","152.74","152.53","","","0","","","","0.1370"
"中证10年期国债指数","930916","2021-12-30","2021-12-29","2008-12-31","","153.11","152.74","","","0","","","","0.2403"
"中证10年期国债指数","930916","2021-12-31","2021-12-30","2008-12-31","","152.97","153.11","","","0","","","","-0.0882"
"中证10年期国债指数","930916","2022-01-04","2021-12-31","2008-12-31","","152.83","152.97","","","0","","","","-0.0928"
"中证10年期国债指数","930916","2022-01-05","2022-01-04","2008-12-31","","152.72","152.83","","","0","","","","-0.0739"
"中证10年期国债指数","930916","2022-01-06","2022-01-05","2008-12-31","","152.46","152.72","","","0","","","","-0.1644"
"中证10年期国债指数","930916","2022-01-07","2022-01-06","2008-12-31","","152.50","152.46","","","0","","","","0.0236"
"中证10年期国债指数","930916","2022-01-10","2022-01-07","2008-12-31","","152.67","152.50","","","0","","","","0.1108"
"中证10年期国债指数","930916","2022-01-11","2022-01-10","2008-12-31","","152.80","152.67","","","0","","","","0.0878"
"中证10年期国债指数","930916","2022-01-12","2022-01-11","2008-12-31","","152.86","152.80","","","0","","","","0.0347"
"中证10年期国债指数","930916","2022-01-13","2022-01-12","2008-12-31","","152.94","152.86","","","0","","","","0.0576"
"中证10年期国债指数","930916","2022-01-14","2022-01-13","2008-12-31","","152.99","152.94","","","0","","","","0.0327"
"中证10年期国债指数","930916","2022-01-17","2022-01-14","2008-12-31","","153.05","152.99","","","0","","","","0.0333"
"中证10年期国债指数","930916","2022-01-18","2022-01-17","2008-12-31","","153.40","153.05","","","0","","","","0.2346"
"中证10年期国债指数","930916","2022-01-19","2022-01-18","2008-12-31","","153.86","153.40","","","0","","","","0.2953"
"中证10年期国债指数","930916","2022-01-20","2022-01-19","2008-12-31","","153.93","153.86","","","0","","","","0.0481"
"中证10年期国债指数","930916","2022-01-21","2022-01-20","2008-12-31","","154.12","153.93","","","0","","","","0.1195"
"中证10年期国债指数","930916","2022-01-24","2022-01-21","2008-12-31","","154.45","154.12","","","0","","","","0.2141"
"中证10年期国债指数","930916","2022-01-25","2022-01-24","2008-12-31","","154.46","154.45","","","0","","","","0.0071"
"中证10年期国债指数","930916","2022-01-26","2022-01-25","2008-12-31","","154.13","154.46","","","0","","","","-0.2111"
"中证10年期国债指数","930916","2022-01-27","2022-01-26","2008-12-31","","153.88","154.13","","","0","","","","-0.1622"
"中证10年期国债指数","930916","2022-01-28","2022-01-27","2008-12-31","","154.26","153.88","","","0","","","","0.2482"
"中证10年期国债指数","930916","2022-02-07","2022-01-28","2008-12-31","","154.11","154.26","","","0","","","","-0.0959"
"中证10年期国债指数","930916","2022-02-08","2022-02-07","2008-12-31","","154.20","154.11","","","0","","","","0.0565"
"中证10年期国债指数","930916","2022-02-09","2022-02-08","2008-12-31","","154.06","154.20","","","0","","","","-0.0927"
"中证10年期国债指数","930916","2022-02-10","2022-02-09","2008-12-31","","154.07","154.06","","","0","","","","0.0058"
"中证10年期国债指数","930916","2022-02-11","2022-02-10","2008-12-31","","153.38","154.07","","","0","","","","-0.4466"
"中证10年期国债指数","930916","2022-02-14","2022-02-11","2008-12-31","","153.33","153.38","","","0","","","","-0.0339"
"中证10年期国债指数","930916","2022-02-15","2022-02-14","2008-12-31","","153.35","153.33","","","0","","","","0.0176"
"中证10年期国债指数","930916","2022-02-16","2022-02-15","2008-12-31","","153.40","153.35","","","0","","","","0.0313"
"中证10年期国债指数","930916","2022-02-17","2022-02-16","2008-12-31","","153.56","153.40","","","0","","","","0.1050"
"中证10年期国债指数","930916","2022-02-18","2022-02-17","2008-12-31","","153.39","153.56","","","0","","","","-0.1107"
"中证10年期国债指数","930916","2022-02-21","2022-02-18","2008-12-31","","152.89","153.39","","","0","","","","-0.3305"
"中证10年期国债指数","930916","2022-02-22","2022-02-21","2008-12-31","","152.88","152.89","","","0","","","","-0.0072"
"中证10年期国债指数","930916","2022-02-23","2022-02-22","2008-12-31","","153.20","152.88","","","0","","","","0.2139"
"中证10年期国债指数","930916","2022-02-24","2022-02-23","2008-12-31","","153.40","153.20","","","0","","","","0.1299"
"中证10年期国债指数","930916","2022-02-25","2022-02-24","2008-12-31","","153.49","153.40","","","0","","","","0.0600"
"中证10年期国债指数","930916","2022-02-28","2022-02-25","2008-12-31","","153.62","153.49","","","0","","","","0.0853"
"中证10年期国债指数","930916","2022-03-01","2022-02-28","2008-12-31","","153.25","153.62","","","0","","","","-0.2421"
"中证10年期国债指数","930916","2022-03-02","2022-03-01","2008-12-31","","153.06","153.25","","","0","","","","-0.1240"
"中证10年期国债指数","930916","2022-03-03","2022-03-02","2008-12-31","","152.90","153.06","","","0","","","","-0.1071"
"中证10年期国债指数","930916","2022-03-04","2022-03-03","2008-12-31","","153.05","152.90","","","0","","","","0.1014"
"中证10年期国债指数","930916","2022-03-07","2022-03-04","2008-12-31","","153.17","153.05","","","0","","","","0.0771"
"中证10年期国债指数","930916","2022-03-08","2022-03-07","2008-12-31","","153.15","153.17","","","0","","","","-0.0137"
"中证10年期国债指数","930916","2022-03-09","2022-03-08","2008-12-31","","152.82","153.15","","","0","","","","-0.2181"
"中证10年期国债指数","930916","2022-03-10","2022-03-09","2008-12-31","","152.78","152.82","","","0","","","","-0.0249"
"中证10年期国债指数","930916","2022-03-11","2022-03-10","2008-12-31","","153.50","152.78","","","0","","","","0.4739"
"中证10年期国债指数","930916","2022-03-14","2022-03-11","2008-12-31","","153.90","153.50","","","0","","","","0.2606"
"中证10年期国债指数","930916","2022-03-15","2022-03-14","2008-12-31","","153.22","153.90","","","0","","","","-0.4431"
"中证10年期国债指数","930916","2022-03-16","2022-03-15","2008-12-31","","153.40","153.22","","","0","","","","0.1149"
"中证10年期国债指数","930916","2022-03-17","2022-03-16","2008-12-31","","153.48","153.40","","","0","","","","0.0561"
"中证10年期国债指数","930916","2022-03-18","2022-03-17","2008-12-31","","153.59","153.48","","","0","","","","0.0723"
"中证10年期国债指数","930916","2022-03-21","2022-03-18","2008-12-31","","153.61","153.59","","","0","","","","0.0117"
"中证10年期国债指数","930916","2022-03-22","2022-03-21","2008-12-31","","153.17","153.61","","","0","","","","-0.2845"
"中证10年期国债指数","930916","2022-03-23","2022-03-22","2008-12-31","","153.21","153.17","","","0","","","","0.0222"
"中证10年期国债指数","930916","2022-03-24","2022-03-23","2008-12-31","","153.45","153.21","","","0","","","","0.1593"
"中证10年期国债指数","930916","2022-03-25","2022-03-24","2008-12-31","","153.56","153.45","","","0","","","","0.0730"
"中证10年期国债指数","930916","2022-03-28","2022-03-25","2008-12-31","","153.66","153.56","","","0","","","","0.0645"
"中证10年期国债指数","930916","2022-03-29","2022-03-28","2008-12-31","","153.65","153.66","","","0","","","","-0.0085"
"中证10年期国债指数","930916","2022-03-30","2022-03-29","2008-12-31","","153.86","153.65","","","0","","","","0.1347"
"中证10年期国债指数","930916","2022-03-31","2022-03-30","2008-12-31","","153.65","153.86","","","0","","","","-0.1365"
"中证10年期国债指数","930916","2022-04-01","2022-03-31","2008-12-31","","153.80","153.65","","","0","","","","0.0983"
"中证10年期国债指数","930916","2022-04-06","2022-04-01","2008-12-31","","154.00","153.80","","","0","","","","0.1300"
"中证10年期国债指数","930916","2022-04-07","2022-04-06","2008-12-31","","154.32","154.00","","","0","","","","0.2104"
"中证10年期国债指数","930916","2022-04-08","2022-04-07","2008-12-31","","154.24","154.32","","","0","","","","-0.0505"
"中证10年期国债指数","930916","2022-04-11","2022-04-08","2008-12-31","","154.07","154.24","","","0","","","","-0.1141"
"中证10年期国债指数","930916","2022-04-12","2022-04-11","2008-12-31","","154.05","154.07","","","0","","","","-0.0110"
"中证10年期国债指数","930916","2022-04-13","2022-04-12","2008-12-31","","154.15","154.05","","","0","","","","0.0656"
"中证10年期国债指数","930916","2022-04-14","2022-04-13","2008-12-31","","154.17","154.15","","","0","","","","0.0143"
"中证10年期国债指数","930916","2022-04-15","2022-04-14","2008-12-31","","154.18","154.17","","","0","","","","0.0052"
"中证10年期国债指数","930916","2022-04-18","2022-04-15","2008-12-31","","153.66","154.18","","","0","","","","-0.3412"
"中证10年期国债指数","930916","2022-04-19","2022-04-18","2008-12-31","","153.61","153.66","","","0","","","","-0.0332"
"中证10年期国债指数","930916","2022-04-20","2022-04-19","2008-12-31","","153.51","153.61","","","0","","","","-0.0618"
"中证10年期国债指数","930916","2022-04-21","2022-04-20","2008-12-31","","153.59","153.51","","","0","","","","0.0521"
"中证10年期国债指数","930916","2022-04-22","2022-04-21","2008-12-31","","153.48","153.59","","","0","","","","-0.0703"
"中证10年期国债指数","930916","2022-04-25","2022-04-22","2008-12-31","","153.73","153.48","","","0","","","","0.1590"
"中证10年期国债指数","930916","2022-04-26","2022-04-25","2008-12-31","","153.70","153.73","","","0","","","","-0.0182"
"中证10年期国债指数","930916","2022-04-27","2022-04-26","2008-12-31","","153.53","153.70","","","0","","","","-0.1119"
"中证10年期国债指数","930916","2022-04-28","2022-04-27","2008-12-31","","153.42","153.53","","","0","","","","-0.0716"
"中证10年期国债指数","930916","2022-04-29","2022-04-28","2008-12-31","","153.60","153.42","","","0","","","","0.1199"
"中证10年期国债指数","930916","2022-05-05","2022-04-29","2008-12-31","","153.76","153.60","","","0","","","","0.1048"
"中证10年期国债指数","930916","2022-05-06","2022-05-05","2008-12-31","","153.76","153.76","","","0","","","","0.0020"
"中证10年期国债指数","930916","2022-05-09","2022-05-06","2008-12-31","","153.89","153.76","","","0","","","","0.0845"
"中证10年期国债指数","930916","2022-05-10","2022-05-09","2008-12-31","","154.06","153.89","","","0","","","","0.1059"
"中证10年期国债指数","930916","2022-05-11","2022-05-10","2008-12-31","","153.89","154.06","","","0","","","","-0.1071"
"中证10年期国债指数","930916","2022-05-12","2022-05-11","2008-12-31","","154.04","153.89","","","0","","","","0.0929"
"中证10年期国债指数","930916","2022-05-13","2022-05-12","2008-12-31","","153.96","154.04","","","0","","","","-0.0519"
"中证10年期国债指数","930916","2022-05-16","2022-05-13","2008-12-31","","153.97","153.96","","","0","","","","0.0117"
"中证10年期国债指数","930916","2022-05-17","2022-05-16","2008-12-31","","154.00","153.97","","","0","","","","0.0169"
"中证10年期国债指数","930916","2022-05-18","2022-05-17","2008-12-31","","154.13","154.00","","","0","","","","0.0844"
"中证10年期国债指数","930916","2022-05-19","2022-05-18","2008-12-31","","154.22","154.13","","","0","","","","0.0558"
"中证10年期国债指数","930916","2022-05-20","2022-05-19","2008-12-31","","154.18","154.22","","","0","","","","-0.0240"
"中证10年期国债指数","930916","2022-05-23","2022-05-20","2008-12-31","","154.37","154.18","","","0","","","","0.1271"
"中证10年期国债指数","930916","2022-05-24","2022-05-23","2008-12-31","","154.42","154.37","","","0","","","","0.0279"
"中证10年期国债指数","930916","2022-05-25","2022-05-24","2008-12-31","","154.60","154.42","","","0","","","","0.1166"
"中证10年期国债指数","930916","2022-05-26","2022-05-25","2008-12-31","","155.17","154.60","","","0","","","","0.3719"
"中证10年期国债指数","930916","2022-05-27","2022-05-26","2008-12-31","","155.22","155.17","","","0","","","","0.0335"
"中证10年期国债指数","930916","2022-05-30","2022-05-27","2008-12-31","","155.06","155.22","","","0","","","","-0.1031"
"中证10年期国债指数","930916","2022-05-31","2022-05-30","2008-12-31","","154.66","155.06","","","0","","","","-0.2605"
"中证10年期国债指数","930916","2022-06-01","2022-05-31","2008-12-31","","154.57","154.66","","","0","","","","-0.0582"
"中证10年期国债指数","930916","2022-06-02","2022-06-01","2008-12-31","","154.59","154.57","","","0","","","","0.0155"
"中证10年期国债指数","930916","2022-06-06","2022-06-02","2008-12-31","","154.36","154.59","","","0","","","","-0.1540"
"中证10年期国债指数","930916","2022-06-07","2022-06-06","2008-12-31","","154.52","154.36","","","0","","","","0.1030"
"中证10年期国债指数","930916","2022-06-08","2022-06-07","2008-12-31","","154.49","154.52","","","0","","","","-0.0175"
"中证10年期国债指数","930916","2022-06-09","2022-06-08","2008-12-31","","154.65","154.49","","","0","","","","0.1029"
"中证10年期国债指数","930916","2022-06-10","2022-06-09","2008-12-31","","154.66","154.65","","","0","","","","0.0058"
"中证10年期国债指数","930916","2022-06-13","2022-06-10","2008-12-31","","154.59","154.66","","","0","","","","-0.0407"
"中证10年期国债指数","930916","2022-06-14","2022-06-13","2008-12-31","","154.58","154.59","","","0","","","","-0.0091"
"中证10年期国债指数","930916","2022-06-15","2022-06-14","2008-12-31","","154.56","154.58","","","0","","","","-0.0116"
"中证10年期国债指数","930916","2022-06-16","2022-06-15","2008-12-31","","154.57","154.56","","","0","","","","0.0071"
"中证10年期国债指数","930916","2022-06-17","2022-06-16","2008-12-31","","154.61","154.57","","","0","","","","0.0246"
"中证10年期国债指数","930916","2022-06-20","2022-06-17","2008-12-31","","154.46","154.61","","","0","","","","-0.0970"
"中证10年期国债指数","930916","2022-06-21","2022-06-20","2008-12-31","","154.46","154.46","","","0","","","","0.0006"
"中证10年期国债指数","930916","2022-06-22","2022-06-21","2008-12-31","","154.54","154.46","","","0","","","","0.0492"
"中证10年期国债指数","930916","2022-06-23","2022-06-22","2008-12-31","","154.47","154.54","","","0","","","","-0.0408"
"中证10年期国债指数","930916","2022-06-24","2022-06-23","2008-12-31","","154.33","154.47","","","0","","","","-0.0952"
"中证10年期国债指数","930916","2022-06-27","2022-06-24","2008-12-31","","153.86","154.33","","","0","","","","-0.3033"
"中证10年期国债指数","930916","2022-06-28","2022-06-27","2008-12-31","","153.78","153.86","","","0","","","","-0.0507"
"中证10年期国债指数","930916","2022-06-29","2022-06-28","2008-12-31","","153.90","153.78","","","0","","","","0.0787"
"中证10年期国债指数","930916","2022-06-30","2022-06-29","2008-12-31","","154.20","153.90","","","0","","","","0.1917"
"中证10年期国债指数","930916","2022-07-01","2022-06-30","2008-12-31","","154.12","154.20","","","0","","","","-0.0532"
"中证10年期国债指数","930916","2022-07-04","2022-07-01","2008-12-31","","153.94","154.12","","","0","","","","-0.1148"
"中证10年期国债指数","930916","2022-07-05","2022-07-04","2008-12-31","","153.95","153.94","","","0","","","","0.0104"
"中证10年期国债指数","930916","2022-07-06","2022-07-05","2008-12-31","","154.10","153.95","","","0","","","","0.0968"
"中证10年期国债指数","930916","2022-07-07","2022-07-06","2008-12-31","","154.09","154.10","","","0","","","","-0.0058"
"中证10年期国债指数","930916","2022-07-08","2022-07-07","2008-12-31","","154.05","154.09","","","0","","","","-0.0279"
"中证10年期国债指数","930916","2022-07-11","2022-07-08","2008-12-31","","154.29","154.05","","","0","","","","0.1558"
"中证10年期国债指数","930916","2022-07-12","2022-07-11","2008-12-31","","154.49","154.29","","","0","","","","0.1277"
"中证10年期国债指数","930916","2022-07-13","2022-07-12","2008-12-31","","154.56","154.49","","","0","","","","0.0440"
"中证10年期国债指数","930916","2022-07-14","2022-07-13","2008-12-31","","154.74","154.56","","","0","","","","0.1197"
"中证10年期国债指数","930916","2022-07-15","2022-07-14","2008-12-31","","154.88","154.74","","","0","","","","0.0872"
"中证10年期国债指数","930916","2022-07-18","2022-07-15","2008-12-31","","154.85","154.88","","","0","","","","-0.0187"
"中证10年期国债指数","930916","2022-07-19","2022-07-18","2008-12-31","","154.86","154.85","","","0","","","","0.0103"
