sample_index,raw_returns,training_returns,scaled_returns
337,0.005504625845554889,-0.006646348305238111,-0.6790403230732887
338,-0.02554742080261263,-0.005250718800178882,-0.5364350635398847
339,0.029026166393661068,0.007095374130862931,0.7250872676177844
340,0.031847169131844044,0.01368829530734862,1.3987511820361862
341,0.009700145960945372,0.007966967497432885,0.8141465758344207
342,-0.006986893016480256,0.0013466371048464635,0.13768199092182046
343,0.03430082209746432,0.004116240192448641,0.4206797103597339
344,0.01360542893691119,0.00869438933776999,0.888474454369159
345,-0.01845639812254174,0.006126623295728099,0.6261004206309533
346,0.007692320859408852,-0.00037710657815209444,-0.03844993692291435
347,-0.0033927024582229848,-0.0031934965955015,-0.32622833936816464
348,-0.007659587454288519,0.00025129242398298465,0.025759799590360337
349,0.013722114022807874,0.0036451118717534393,0.3725398736747644
350,0.017766501147958857,0.001567111192046359,0.16021000735566415
351,-0.0066500353683960345,-0.0023069332693900616,-0.2356394024371171
352,0.002510437945608235,-0.0019501761788527443,-0.19918600466784508
353,-0.009181941642771752,0.0013124292340310167,0.134186634684339
354,0.005054795298666592,0.0022387762315183865,0.22884066250175006
355,-0.005867614979705005,-0.0016383983340136083,-0.16732858096128375
356,-0.0033726781628111713,-0.0028971814277659325,-0.29595089019885845
357,0.018612544222411653,0.0027583871127335007,0.2819344415480145
358,0.014950191507150157,0.006207420110268966,0.6343562296872284
359,0.017184945463019075,0.00031319219120222604,0.03208471056233251
360,-0.014481118323128928,-0.008209816097431977,-0.8387952791484417
361,-0.031020417505381093,-0.007965968070468617,-0.8138789162844001
362,-0.00926703098043602,-0.0016110306544273277,-0.16453215466327212
363,-0.0025510787467355467,-0.0001391093166591105,-0.014131404590075745
364,-0.022165326969650456,-0.004599072461869252,-0.4698499169363143
365,-0.028770698868653133,-0.005631522827952717,-0.575345574542408
366,0.04667858959277682,0.0007811296664036959,0.07989850702809256
367,0.021440823608199766,0.006433354969608573,0.6574422271793783
368,-0.0016792195084451844,0.006642805823993209,0.6788438909739156
369,-0.012615691158396669,0.0024727798619278724,0.2527511260777457
370,0.020442911055977175,-0.002590780295898905,-0.26464285839469287
371,-0.04841401885377561,-0.005529232309730962,-0.5648935413588586
372,-0.01842105659421489,-0.0011980298371478838,-0.12233177947620297
373,0.02502240367697306,0.005000140726990924,0.510996563559801
374,0.02789883935260873,0.004038667944972972,0.41275338718889515
375,-0.018659903964429625,-0.0024615762064151676,-0.2514407996485763
376,0.018150392712707797,-0.006072139981017169,-0.6203677836887812
377,-0.05093373865841966,-0.005455746186396514,-0.5573847378746789
378,0.013416781255437993,-0.0021622023694985687,-0.22085081602022735
379,-0.04501325969250447,-0.002701451391542516,-0.2759512179986506
380,0.0009242355974019567,-0.002487481057015339,-0.2540877542519434
381,-0.016620526910787303,0.00046546254029652815,0.04764367701662329
382,0.05070422358639948,0.0041089383262745876,0.41993360652841305
383,-0.039320786137887365,0.0031583258269956296,0.3228001325770863
384,0.011162780052007548,0.0028598758693309874,0.29230455082260515
385,0.011039548005745914,0.0019375423502930476,0.1980606197635658
386,-0.015468615089575088,-0.0008638718032672492,-0.08818755067194194
387,-0.01109056274895126,-0.0028791178185993455,-0.2941051527277222
388,0.002803713411771769,-0.003592582608714468,-0.36700690150380216
389,-0.022367174404197998,-0.004956441172831066,-0.5063658100089996
390,-0.0066729929791750076,-0.008991050518037589,-0.9186217208387552
391,-0.027831090185190366,-0.01440389266779626,-1.4717052983795764
392,-0.004935852928923956,-0.014234990006995463,-1.4544468442611547
393,-0.017857173267676107,-0.009688119811505774,-0.9898481796857816
394,-0.023232277888761477,-0.006566191308433791,-0.6708498905184732
395,0.009307151176609185,-0.007677261281126816,-0.784378890329162
396,-0.035860693981748515,-0.010845532479254988,-1.108112470655054
397,-0.008501586078989765,-0.00714792481177654,-0.7302913518251746
398,0.03858517252101401,0.003360790844606224,0.3434879843874195
399,0.015479935882376727,0.011773783365510104,1.20312657582374
400,0.002032469896262823,0.012236321333888474,1.250388651314077
401,0.024340845146982426,0.006396684918560059,0.6536952856537658
402,-0.0029703649022181366,0.002466966310550229,0.252157098078184
403,-0.02979138492077016,0.008940821488205377,0.9136548626672207
404,0.04503577889125454,0.02037954359106039,2.0824621487663326
405,0.028403522112587565,0.021371022498308634,2.183771347502448
406,0.02476192656017484,0.012395081264800385,1.2666107224791872
407,0.01486987397850048,0.004535354787503701,0.46350479064458205
408,0.006410228418970432,0.00551425895195371,0.5635291036328626
409,0.028207500097623628,0.010237681106515736,1.0461678267290484
410,0.003539819573261882,0.006409099622803099,0.6549638186807556
411,-0.032627855430376274,-0.00427482144507276,-0.43671798597855516
412,0.010938913640663461,-0.010642639283968075,-1.0873808676998529
413,-0.024346298832166102,-0.010270647141016847,-1.049370754057482
414,0.012014798346353439,-0.005639392582180015,-0.5761497051085646
415,0.0,-0.003940416835350213,-0.4025485620836178
416,-0.009132367994271307,-0.0060497778785487625,-0.6180828266750038
417,-0.011059984793949207,-0.009391293190146126,-0.9595184702450089
418,-0.03448274942628449,-0.011243868091757295,-1.1488143569338758
419,-0.02895745627435331,-0.007450922596412307,-0.7612516300074536
420,0.017892578925789326,0.0006160401386775193,0.06302967840108573
421,0.014648493706773902,0.005923937700314029,0.6053900302064693
422,0.012512041399927787,0.00640449739116645,0.6544935631906001
423,0.04182505334955433,0.0021875952679282144,0.22361099763045855
424,-0.033759113528400886,-0.004797917700114676,-0.4901679001146413
425,0.00472145325915263,-0.005819446821435297,-0.5945476262086916
426,-0.025375982053714274,-0.002617268332989058,-0.2673494029253714
427,-0.027000938868004254,-0.00016249728316954006,-0.01652118427163731
428,0.004955420215929207,-0.0032845831356945665,-0.3355355513876474
429,-0.013806739505185961,-0.009620217226801777,-0.9829099015255679
430,-0.002000045776367143,-0.00823029883688544,-0.8408882030692441
431,0.009018051775153024,0.001997265671201954,0.20416314170619976
432,0.03277059917644953,0.009864578331325854,1.00804422881448
433,0.01250001146243207,0.005039564963260732,0.5150249274090761
434,-0.032288714264948504,-0.00468098422023237,-0.4782196508218946
435,0.023552574551082728,-0.0037541122964054006,-0.3835119860925215
436,-0.026845702632104507,0.00687416905464977,0.7024845588120935
437,0.0492610855952329,0.016545287774908723,1.6906783380933361
438,0.020657302808351652,0.01239355005457414,1.2664542635974265
439,0.0055198178701372225,0.003166673469422272,0.3236530937035371
440,0.01555352896133444,0.0018469840206992967,0.18880738024131857
441,-0.0009009214899244888,0.007325360612682472,0.7485872594208799
442,0.023444564950809488,0.01119596864170065,1.1440855349512398
443,0.0140969023819002,0.00656918130685536,0.671320946427097
444,-0.01563860135502937,-0.0004908229323501928,-0.05006946068966368
445,0.030008839795002906,-0.00068859613480037,-0.0702779033758643
446,-0.007712095287018328,0.0019486864130793563,0.19919931879517638
447,-0.012953335018871859,0.0023149555766755815,0.2366246590766616
448,0.005249296967666517,-0.000493129425966722,-0.05030513793753279
449,-0.004351626782495455,-0.0028419020625663,-0.2903024511306396
