test_index,strategy_nav,buy_hold_nav,strategy_return,buy_hold_return,signal
135,1.1346669781475531,1.0683908196986547,0.009166456802037938,-0.009166456802037938,-1.0
136,1.1632530895250632,1.041474429643419,0.0251933932405256,-0.0251933932405256,-1.0
137,1.1889312771094322,1.0184844406122047,0.022074463257908045,-0.022074463257908045,-1.0
138,1.1970742856705465,1.0115088250497728,0.006849015345034585,-0.006849015345034585,-1.0
139,1.1976296049667825,1.0110395890336066,0.00046389710553752794,-0.00046389710553752794,-1.0
140,1.2052219212046458,1.0046301513768319,0.0063394527042221925,-0.0063394527042221925,-1.0
141,1.2181691348876251,0.9938378142865484,0.010742597238887186,-0.010742597238887186,-1.0
142,1.2226667535428162,0.9901684523188592,0.003692113456483087,-0.003692113456483087,-1.0
143,1.231496113612037,0.9973188502252174,0.007221395399553301,0.007221395399553301,1.0
144,1.2436337616613773,1.0071484429159336,0.009856018151563728,0.009856018151563728,1.0
145,1.2498683296246476,1.012197465875935,0.0050131864826035745,0.0050131864826035745,1.0
146,1.250287738518108,1.012537121349287,0.00033556246167645073,0.00033556246167645073,1.0
147,1.2511891575653875,1.0132671295059243,0.0007209692773184808,0.0007209692773184808,1.0
148,1.2554717100795356,1.0167353258747396,0.0034227858259906967,0.0034227858259906967,1.0
149,1.2598280626633742,1.0202632887339533,0.003469893067970899,0.003469893067970899,1.0
150,1.2582877262307899,1.0190158576272492,-0.001222656073661267,-0.001222656073661267,1.0
151,1.25399617513564,1.0155403738180928,-0.0034106277965574583,-0.0034106277965574583,1.0
152,1.2521613245709322,1.014054432421037,-0.0014632026804303198,-0.0014632026804303198,1.0
153,1.2529922990182019,1.0147273914918429,0.0006636320983275723,0.0006636320983275723,1.0
154,1.2533176521555536,1.0149908765432971,0.00025966092338054975,0.00025966092338054975,1.0
155,1.254021775554822,1.0155611061454966,0.0005618076136224187,0.0005618076136224187,1.0
156,1.2581019529283806,1.0188654103669506,0.0032536734633282815,0.0032536734633282815,1.0
157,1.26406004066017,1.0236905276698227,0.004735774964756519,0.004735774964756519,1.0
158,1.2675802388992257,1.0265413365530458,0.0027848346801764715,0.0027848346801764715,1.0
159,1.2701406236219557,1.0286148469113674,0.0020198995252193666,0.0020198995252193666,1.0
160,1.2795419867590203,1.0362284776575548,0.007401828555215786,0.007401828555215786,1.0
161,1.2929656464196548,1.0470995382078736,0.010490988025047762,0.010490988025047762,1.0
162,1.2988903309280107,1.0518976041347647,0.004582244334767749,0.004582244334767749,1.0
163,1.2921708918508026,1.0464559115621557,-0.005173215103085144,-0.005173215103085144,1.0
164,1.2800254649017273,1.036620019181774,-0.009399242024156143,-0.009399242024156143,1.0
165,1.2700953298711282,1.0285781660716975,-0.007757763656179663,-0.007757763656179663,1.0
166,1.2616555741594067,1.0217432866355718,-0.00664497814709533,-0.00664497814709533,1.0
167,1.2518112337605503,1.0137709137313515,-0.00780271620914868,-0.00780271620914868,1.0
168,1.2617150918722977,1.0057503408073891,0.007911622650960981,-0.007911622650960981,-1.0
169,1.2696084094097435,0.9994583444172955,0.006256022130743243,-0.006256022130743243,-1.0
